User,Username,UTC Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
Hannah Khan,@HannahK71831797,2023-02-04 21:17:47,"RT @23Mandeville: Chiv aur MC jo self styled mahaan log hai ye bolte hain sach bol bro par andar se jhooti tareef hi sunna pasand hai. Toh fake kaun hua bro!?
#ShalinBhanot always cornered &amp; targeted
#BB16",,https://www.twitter.com/user/status/1621981367826534401,0,0,0.07
E.,@Elizabeth_Chesh,2023-02-04 21:17:46,"RT @EuromaidanPress: Ukrainian hackers targeted a briefing of Russian Ministry of Foreign Affairs on cybersecurity for African nations and accused Russia of terrorism 

“Russia is a terrorist state, &amp; 🇷🇺 war against 🇺🇦 is definitely a colonial war,” hackers said
https://t.co/UPOgJzhLfP 📷by UkrInform https://t.co/ZpuA1wa4sf",,https://www.twitter.com/user/status/1621981361207709702,0,0,0.38
Olaf Brescia,@obrescia,2023-02-04 21:17:43,"RT @BabakTaghvaee1: #BREAKING: #USAF finally targeted the #ChineseBalloon over Atlantic Ocean off the shore of South Carolina, #US. The aircraft which shot it this spy balloon down most likely was a F-22A Raptor and used a pair of AIM-120D AMRAAM air-to-air missiles. Watch the missiles hitting it👇 https://t.co/HUctQ9deZE",,https://www.twitter.com/user/status/1621981350244016129,0,0,0.06
@SincerelyColette,@SincerelyColet1,2023-02-04 21:17:42,"@SenatorTimScott Why was the one shot taken to finally take down the spy balloon targeted directly at the surveillance package?
Destruction of evidence?",,https://www.twitter.com/user/status/1621981347043737600,0,0,0.05
Yossarian is PRO-CHOICE and ANTI-FA,@YossarianV5,2023-02-04 21:17:42,"RT @Alex_T_Young: My colleagues and I at Barrett Honors College are embroiled in an escalating controversy involving this event. I'll explain some of it here, but the main point: we are being targeted by violent threats from the far right, &amp; need solidarity from folks at ASU and beyond. 1/ https://t.co/IFojB5WdaW",,https://www.twitter.com/user/status/1621981345550569473,0,0,0.97
Arham Syed,@smollboy_abby,2023-02-04 21:17:37,"RT @VirkSh786: Since past days there have been a lot of propaganda regarding “days spent in jails” by PMLN.

They have targeted Fawad, Gill, Swati but never mentioned that they were taken to jail for frivolous cases, while PMLN went for corruption charges. And they have not seen any torture.",,https://www.twitter.com/user/status/1621981326000914432,0,0,1.85
🌻OtherOneCR🌻,@AnotherOneCR,2023-02-04 21:17:36,"RT @DefenceU: All that is left of the Mariupol Drama Theater, where hundreds of civilians died as a result of targeted barbaric bombing by the occupiers. They can destroy the crime scene, but war criminals cannot escape punishment. https://t.co/XiUGRcoUfF",,https://www.twitter.com/user/status/1621981322309767168,0,0,0.34
Leaving Neverland,@ibelieve_6,2023-02-04 21:17:36,"RT @cbouzy: 🐳Trolls can spread all the disinformation they want about https://t.co/hfFdnf3iBl, but this was our traffic numbers from the past week with a limited launch. People are tired of the abuse and targeted harassment, and they are willing to give us a chance.❤️ https://t.co/ruwFkqVqSK",,https://www.twitter.com/user/status/1621981318828408836,0,0,0.85
gio de biase,@gio1974db,2023-02-04 21:17:35,@Sculptmud Jesus Christ....he will be definitely targeted by the Bandera filth now,,https://www.twitter.com/user/status/1621981318144819208,0,0,0.25
K✪Willson,@K8Willson,2023-02-04 21:17:29,"RT @DevilD0g_: 🎬💩D-list has-been actor DL Hughley says the 5 black cops in Memphis who beat another black man to death were arrested so quickly due to white racism 🤔

👁Wake up white males. We're being targeted for genocide as we quietly allow it to unfold🤐 #LTI2
https://t.co/RYmks0t0A3",,https://www.twitter.com/user/status/1621981291976720389,0,0,10.29
Malee Khan,@ZallaZara,2023-02-04 21:17:27,"RT @VirkSh786: Since past days there have been a lot of propaganda regarding “days spent in jails” by PMLN.

They have targeted Fawad, Gill, Swati but never mentioned that they were taken to jail for frivolous cases, while PMLN went for corruption charges. And they have not seen any torture.",,https://www.twitter.com/user/status/1621981284493918208,0,0,0.28
Proud Canadian,@Canadarocks151,2023-02-04 21:17:19,"RT @cbouzy: 🐳Trolls can spread all the disinformation they want about https://t.co/hfFdnf3iBl, but this was our traffic numbers from the past week with a limited launch. People are tired of the abuse and targeted harassment, and they are willing to give us a chance.❤️ https://t.co/ruwFkqVqSK",,https://www.twitter.com/user/status/1621981249345568769,0,0,0.95
Ralph42 🇺🇦 🇺🇦 🇺🇦,@Ralph42x,2023-02-04 21:17:19,"RT @cbouzy: 🐳Trolls can spread all the disinformation they want about https://t.co/hfFdnf3iBl, but this was our traffic numbers from the past week with a limited launch. People are tired of the abuse and targeted harassment, and they are willing to give us a chance.❤️ https://t.co/ruwFkqVqSK",,https://www.twitter.com/user/status/1621981248410292229,0,0,0.26
SleepyHollowSource,@SHollowSource,2023-02-04 21:17:15,"RT @cbouzy: 🐳Trolls can spread all the disinformation they want about https://t.co/hfFdnf3iBl, but this was our traffic numbers from the past week with a limited launch. People are tired of the abuse and targeted harassment, and they are willing to give us a chance.❤️ https://t.co/ruwFkqVqSK",,https://www.twitter.com/user/status/1621981234166484992,0,0,3.35
it ain't much. ➕,@acabosasha,2023-02-04 21:17:12,"RT @DefenceU: All that is left of the Mariupol Drama Theater, where hundreds of civilians died as a result of targeted barbaric bombing by the occupiers. They can destroy the crime scene, but war criminals cannot escape punishment. https://t.co/XiUGRcoUfF",,https://www.twitter.com/user/status/1621981219373125632,0,0,0.07
brhan,@brhan50964202,2023-02-04 21:17:11,"RT @arsu_2222: #MikadraMassacre let me introduce you to how the #TigrayGenocide😥 was planned &amp; executed by the 🇪🇹|n Gov &amp; the inhuman Amhara-Fanos!
The ppl of #Tigray were targeted since the beginning. Meet Atsbeha Embaye. it’s heart breaking to hear💔
@UN_HRC @eu_eeas https://t.co/EequJ9DUcq",,https://www.twitter.com/user/status/1621981217213005826,0,0,1.96
james martindale,@jimmyfingers604,2023-02-04 21:17:09,"RT @Concern70732755: If a well regarded media source openly condemns Trudeau’s planned targeted suppression &amp; covert censorship that also provides content control who doesn’t our MSM make any comments ? 
Enough said -truth &amp; objectivity are already lost !! https://t.co/If5gNYCIqQ",,https://www.twitter.com/user/status/1621981208891789312,0,0,0.2
DoomSquadGaming,@DoomSquad_DSG,2023-02-04 21:17:07,RT @DoomkillaHD: When your 5th grade child is literally being targeted because she is the only black person on the court it’s the worst thing I’ve ever experienced as a parent . This ref should never touch a court again #racism is real . And it’s black history month https://t.co/bJAtUNR1Lk,,https://www.twitter.com/user/status/1621981199664283649,0,0,0.8
Valerie,@Libra800,2023-02-04 21:17:07,"RT @cbouzy: 🐳Trolls can spread all the disinformation they want about https://t.co/hfFdnf3iBl, but this was our traffic numbers from the past week with a limited launch. People are tired of the abuse and targeted harassment, and they are willing to give us a chance.❤️ https://t.co/ruwFkqVqSK",,https://www.twitter.com/user/status/1621981198028521472,0,0,0.61
Gamey Jamble,@GameyJamble,2023-02-04 21:17:03,"@PeteHegseth Who is being targeted? Isn’t everyone, as a whole, being forced to change the societal norms and biology and say things we don’t agree with or believe. The mental health issue in America has never been addressed. Been talked about. Never addressed. Here we b.",,https://www.twitter.com/user/status/1621981183297961984,0,0,0.05
Ferdinand Pelz✍️,@dj_ferdinand45,2023-02-04 21:16:55,"RT @cbouzy: 🐳Trolls can spread all the disinformation they want about https://t.co/hfFdnf3iBl, but this was our traffic numbers from the past week with a limited launch. People are tired of the abuse and targeted harassment, and they are willing to give us a chance.❤️ https://t.co/ruwFkqVqSK",,https://www.twitter.com/user/status/1621981147910778880,0,0,2.68
Tammy Rose,@RoseTamrose1984,2023-02-04 21:16:54,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621981143481417731,0,0,0.03
Jason Bellenger - F*ck Vaccine Mandates!,@Jason_Bellenger,2023-02-04 21:16:49,"RT @MaxBlumenthal: Ilhan Omar wasn’t stripped from committee because she was a woman of color; the GOP ran a Somali woman against her. 

She was targeted for the same reason Corbyn was in the UK: the Israel lobby’s Benjamins. 

No mention of this or Palestine by AOC &amp; Squad. https://t.co/1UqvRGxM6i",,https://www.twitter.com/user/status/1621981125508751360,0,0,2.09
Saleh Hayyat,@SalehHayyat7,2023-02-04 21:16:48,"There is no safe city in Pakistan in which the girl caste can get protection. Today in Vahari and Islamabad, the girl was targeted for lust. May Allah protect every girl",,https://www.twitter.com/user/status/1621981119611637760,0,1,0.13
Maria del Mar Fernández,@MariadelMar_F,2023-02-04 21:16:44,"RT @muhammadshehad2: 3\ The neighbor living next to the targeted house said he woke up to #Israeli bombs &amp; shootings around 5:30AM, then bulldozing started at 7:00AM

They weren't allowed to flee. ""If you dare look out of a window, you'd get shot""

He smuggled his kids to safety out of a back window https://t.co/Q2tw56fN7K",,https://www.twitter.com/user/status/1621981104784777216,0,0,2.56
Investigate Antifa.,@Donatrumpa2022,2023-02-04 21:16:40,"RT @AuronMacintyre: Both Maher and Dawkins dedicated their lives to dismantling the forces or tradition and religion that guarded us against this

They were key assets to the revolution, they made it possible, and now they're upset because the movement has targeted what they hold sacred https://t.co/LmS6GwpqLW",,https://www.twitter.com/user/status/1621981085197287424,0,0,0.48
xena,@xenasensory,2023-02-04 21:16:36,"all the TI’s ever killed or targeted by the synthetic telepathy voice torture, are apparently referred to by the CIA as “intercontinental ballistic missed Heil subs”",,https://www.twitter.com/user/status/1621981070949519360,0,0,0.16
John Josephs,@JohnJos57153293,2023-02-04 21:16:30,House GOP vote to remove Ilhan Omar ‘demonized and targeted a Black Muslim woman’ Obeidallah says https://t.co/aCZoEyGB2N via @msnbc. Republicans want to have a one party government. Fascist!,,https://www.twitter.com/user/status/1621981043367575552,0,0,0.1
Richards,@prichards2016,2023-02-04 21:16:28,"RT @EuromaidanPress: Ukrainian hackers targeted a briefing of Russian Ministry of Foreign Affairs on cybersecurity for African nations and accused Russia of terrorism 

“Russia is a terrorist state, &amp; 🇷🇺 war against 🇺🇦 is definitely a colonial war,” hackers said
https://t.co/UPOgJzhLfP 📷by UkrInform https://t.co/ZpuA1wa4sf",,https://www.twitter.com/user/status/1621981035071406080,0,0,0.88
Mrityun-Jai Kumar,@mjai_m,2023-02-04 21:16:25,"RT @ICED_LSHTM: 📣 New paper! 
Impact of a disability-targeted livelihoods programme in Bangladesh: study protocol for a cluster randomised controlled trial of STAR+

🔗 https://t.co/3zVLdSeTBN",,https://www.twitter.com/user/status/1621981024644218882,0,0,0.2
Briareos@残弾数はいつも──────,@briareos,2023-02-04 21:16:25,"爆撃ドローンの攻撃が直撃したロシア兵
戦車のエンジンかけたってことは、操縦手かな？

Russian soldier attempting to save sunken Russian tank, TARGETED by DRON... https://t.co/oGIcfdEHU8 @YouTubeより",,https://www.twitter.com/user/status/1621981024606642177,0,0,0.46
Seun🇳🇬,@SeunMobolaji,2023-02-04 21:16:24,"RT @CFCkapitano: @CFCRaf2 This is the sort of targeted harassment that Mount faces from this fan base. You've got 100k likes what you look for while abusing him. That doesn't satisfy you, you still have to create edits &amp; Photoshop to still get engagement while subjecting him to more harassment. Pathetic!",,https://www.twitter.com/user/status/1621981020290523137,0,0,15.17
Chez Chardé,@ChezCharde,2023-02-04 21:16:23,"RT @AdeptAIchemist: @ChezCharde As much as Black Men are targeted by certain sects in this community for alleged acts? I think it would certainly surprise a lot of people and maybe open up truthful discussion a bit, if it came out who the true child sexual abusers are statistically …

https://t.co/HsABHcvr7m",,https://www.twitter.com/user/status/1621981015236546561,0,0,7.38
Karol Paciorek,@karol_paciorek,2023-02-04 21:16:19,"RT @ido_cohen2: 🌐 ESXiArgs #Ransomware continues to spread. 
So far over 600 infected servers have been located all over the world 👁‍🗨

Updated Targeted Countries:
🇫🇷 France: 188
🇩🇪 Germany: 91
🇺🇸 USA: 69
🇨🇦 Canada: 61
🇳🇱 Netherland: 34
🇬🇧 UK: 28
🇫🇮 Finland: 21
🇵🇱 Poland: 18

#ESXiArgs https://t.co/W3elAb4LTQ",,https://www.twitter.com/user/status/1621980998228402185,0,0,0.3
Mistura,@Smiling_Abbey,2023-02-04 21:16:18,"RT @ayotem4real: “The policy is targeted at corrupt politicians”

Which politician have you met at the ATM/POS queue?

Abeg if u see wike, Seyi makinde or El Rufai for ATM, please let me know...

Eyin were gbogbo",,https://www.twitter.com/user/status/1621980992054464514,0,0,1.11
NikephorosIIPhokas,@NIIPhokas,2023-02-04 21:16:15,"RT @AuronMacintyre: Both Maher and Dawkins dedicated their lives to dismantling the forces or tradition and religion that guarded us against this

They were key assets to the revolution, they made it possible, and now they're upset because the movement has targeted what they hold sacred https://t.co/LmS6GwpqLW",,https://www.twitter.com/user/status/1621980982151729154,0,0,0.03
valentina polanco,@valeartu27,2023-02-04 21:16:07,"RT @DefenceU: All that is left of the Mariupol Drama Theater, where hundreds of civilians died as a result of targeted barbaric bombing by the occupiers. They can destroy the crime scene, but war criminals cannot escape punishment. https://t.co/XiUGRcoUfF",,https://www.twitter.com/user/status/1621980947259211781,0,0,1.81
Only Shiv ❤️,@anjyot_15,2023-02-04 21:16:06,"RT @_tasnimporijol_: They always targeted #ShivThakare when it was about Sajid &amp; Sumbul.

Sumbul is talking all good about Sajid.

To Shiv ko kyun bash kiya geya? Gadhe PR ACTIVITIES.

SHIV WAS BEING JUDGED FOR NO REASONS. WHEN HE WAS THE ONE WHO TOOK STAND.

#ShivThakare #BB16 #BiggBoss16 #BiggBoss",,https://www.twitter.com/user/status/1621980945044885504,0,0,0.09
Faryad Azadi,@faryadazadi2020,2023-02-04 21:16:04,"RT @4FreedominIran: 1. @shahnazfarzaneh: In 1981, the MEK organized a great rally against the regime of 500,000 people. These people were targeted by the regime.
https://t.co/2cjtaq34Qc
#مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر
#NCRIAlternative
#No2Appeasement",,https://www.twitter.com/user/status/1621980934416306176,0,0,1.52
𝙆𝘿𝙆 𝙆𝙞𝙡𝙡 𝙕𝙤𝙣𝙚 🇫🇷🇺🇦,@KDKTargets,2023-02-04 21:16:02,"⛔ TARGETED ACCOUNTS

➡https://t.co/gs4u5QVYqN
🆔https://t.co/qJpK0603DL

➡https://t.co/EHCQ891tLY
🆔https://t.co/10Zc2A7Wsv

[ KDK ] [ opISIS ]",,https://www.twitter.com/user/status/1621980926434578432,0,0,4.72
Janis...☮️🍎🌈,@janisexton,2023-02-04 21:16:01,"@GovRonDeSantis
 💔🍎📚🇺🇲
#Ourchildren  the most vulnerable; those in need of inclusion the most, are being targeted; singled out by Gov Ron DeSantis only to bring national attention in his quest for power, securing his candidacy for president in 2024…https://t.co/mdKJiG1deT",,https://www.twitter.com/user/status/1621980921854402561,0,0,4.88
feral,@_Schrami_,2023-02-04 21:16:01,"RT @cbouzy: 🐳Trolls can spread all the disinformation they want about https://t.co/hfFdnf3iBl, but this was our traffic numbers from the past week with a limited launch. People are tired of the abuse and targeted harassment, and they are willing to give us a chance.❤️ https://t.co/ruwFkqVqSK",,https://www.twitter.com/user/status/1621980920944402432,0,0,0.44
Sonya Khan,@sonyaimran1,2023-02-04 21:15:56,"RT @VirkSh786: Since past days there have been a lot of propaganda regarding “days spent in jails” by PMLN.

They have targeted Fawad, Gill, Swati but never mentioned that they were taken to jail for frivolous cases, while PMLN went for corruption charges. And they have not seen any torture.",,https://www.twitter.com/user/status/1621980903156105216,0,0,3.46
Condy,@loucondy,2023-02-04 21:15:46,"@liberal_party Is this a joke liberal party?  You tax and tax and tax   Your targeted reliefs are bull, and you know it. Disgusting, inept failure of a govt",,https://www.twitter.com/user/status/1621980857597558786,0,0,0.17
Michael S. Oswald 😊,@MSOswald,2023-02-04 21:15:44,"RT @mtaibbi: 27. Consortium editor Joe Lauria too was angered to find he was on the list, which targeted voices across the spectrum: “Organizations like Hamilton 68 are in business to enforce an official narrative, which means excising inconvenient facts, which they call ‘misinformation.’” https://t.co/KtRKiE7C7G",,https://www.twitter.com/user/status/1621980851138592768,0,0,2.94
Health Bud,@healthbudi,2023-02-04 21:15:42,"RT @CJHarvey56: The Robodebt Royal Commission has revealed the unpalatable truth about how compromised the Australian media is. Revealing confidential personal Centrelink info to Murdoch media to launch a hatchet job on targeted people who complained, no reason for a media inquiry @AlboMP ?",,https://www.twitter.com/user/status/1621980843391565826,0,0,1.73
Linda: We’re in the middle of a fascist takeover.,@WindsongJoy,2023-02-04 21:15:37,"RT @Alex_T_Young: My colleagues and I at Barrett Honors College are embroiled in an escalating controversy involving this event. I'll explain some of it here, but the main point: we are being targeted by violent threats from the far right, &amp; need solidarity from folks at ASU and beyond. 1/ https://t.co/IFojB5WdaW",,https://www.twitter.com/user/status/1621980821669175296,0,0,2.17
Kim Edwards,@Kim_AE,2023-02-04 21:15:36,"RT @AuronMacintyre: Both Maher and Dawkins dedicated their lives to dismantling the forces or tradition and religion that guarded us against this

They were key assets to the revolution, they made it possible, and now they're upset because the movement has targeted what they hold sacred https://t.co/LmS6GwpqLW",,https://www.twitter.com/user/status/1621980817126985728,0,0,1.78
Ruben Mendoza,@RetAF78505611,2023-02-04 21:15:35,"RT @sabrinaeaton: Jim Jordan subpoenas FBI, AG, Education Department in probe of whether they targeted parents protesting school boards  https://t.co/iiaYAOyozM",,https://www.twitter.com/user/status/1621980812152573952,0,0,0.01
Dr. Dorothy Kim,@dorothyk98,2023-02-04 21:15:34,"RT @cbouzy: 🐳Trolls can spread all the disinformation they want about https://t.co/hfFdnf3iBl, but this was our traffic numbers from the past week with a limited launch. People are tired of the abuse and targeted harassment, and they are willing to give us a chance.❤️ https://t.co/ruwFkqVqSK",,https://www.twitter.com/user/status/1621980810080296960,0,0,12.2
Danait70,@RuthSpace70,2023-02-04 21:15:32,"RT @arsu_2222: #MikadraMassacre let me introduce you to how the #TigrayGenocide😥 was planned &amp; executed by the 🇪🇹|n Gov &amp; the inhuman Amhara-Fanos!
The ppl of #Tigray were targeted since the beginning. Meet Atsbeha Embaye. it’s heart breaking to hear💔
@UN_HRC @eu_eeas https://t.co/EequJ9DUcq",,https://www.twitter.com/user/status/1621980802123763713,0,0,0.36
