User,Username,UTC Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
Ukrainian tractor battalion,@UkrainianFF,2023-02-02 04:51:39,"RT @Mylovanov: Multiple resignations, indictments, and seizures by law enforcement in Kyiv. Top oligarchs are targeted, too, inlcuding Kolomoyskyi and Firtash. Zelensky appears to use the momentum to push against some of the oligarchs and deep state. Details in this thread 1/",,https://www.twitter.com/user/status/1621008422157041664,0,0,0.34
Lyudmila Yegiyants,@LYegiyants,2023-02-02 04:51:39,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008420634775553,0,0,0.04
Abitbitchie,@Courtne60019771,2023-02-02 04:51:35,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008407972184070,0,0,1.42
Hopewell Chin’ono,@daddyhope,2023-02-02 04:51:34,"3. Once signed into law by Mnangagwa, the Private Voluntary Organization Bill will have similar chilling effects to the Apartheid era Affected Organizations Act.

Some of the targeted organizations include @ZLHRLawyers which provides legal services to victims of State harassment. https://t.co/ouKDJoY9XV",,https://www.twitter.com/user/status/1621008402939023361,76,144,274.67
🌧,@actually1001,2023-02-02 04:51:33,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008399336087552,0,0,0.02
Carlos MAGAnifico,@Carlos17909598,2023-02-02 04:51:28,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008377706082305,0,0,0.46
SAVE AMERICA REBOOT,@KarenRu92082899,2023-02-02 04:51:27,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008370936209409,0,0,0.29
Tebogo Scholtz,@ScholtzTebogo,2023-02-02 04:51:26,"RT @jabulane_r: The Zuma family is targeted by South African media and according to the South African media, there's nothing negative to report about 
Mbeki family 
Motlante family 
Mandela family 
Manuel family 
Mboweni family 
Mapaile family 
Ramaphosa family etc. Only the Zuma family.",,https://www.twitter.com/user/status/1621008370059870209,0,0,0.02
Komal Sanotra❣️,@SanotraKomal,2023-02-02 04:51:26,"RT @iamnaveenn100: Mandali targeted PCC but she was like

""Phool Samjha H Kya
Fire hai mai fire""

#PriyankaChaharChoudhary 
#BB16 #BiggBoss16",,https://www.twitter.com/user/status/1621008366062694401,0,0,0.02
"Jim, Blue Tick",@jamesamcgee,2023-02-02 04:51:23,"@BenFranklin1171 @JReinerMD That’s a great question (honestly). It would make sense that cells expressing &amp; presenting the S protein antigen would be targeted for cell death. Given that we didn’t see massive tissue death in the arms of vaccinees, I assume our bodies can handle it. But I’ll try to read more!",,https://www.twitter.com/user/status/1621008357212717056,0,0,0.41
Andrew Stasiuk,@StasiukAndrew,2023-02-02 04:51:23,"RT @KariLakeWarRoom: 🚨Breaking🚨

Maricopa County Tabulation &amp; Election Center had a “heat map” in their central count showing “Republican Voter Dot Density.

Our team compared it with the locations where tabulator failures occurred on Election Day 

This was a targeted attack on Republican voters https://t.co/mB0JE8a7e4",,https://www.twitter.com/user/status/1621008355119726592,0,0,0.69
Truth Finder,@BibleApocalypse,2023-02-02 04:51:20,"RT @DeAnna4Congress: 🚨BREAKING: 7 Homeschooled Children STOLEN by CPS! 

Christian &amp; UnVaxed Children being Targeted!😣 Hear this heartbreaking story with @letmychildrengo 

👇🏼Watch FULL Interview link below👇🏼

https://t.co/ARoHooVH20 https://t.co/kwKYJZ7JXe",,https://www.twitter.com/user/status/1621008341047844865,0,0,0.69
Thirunallar BJP ( Karaikal ) Social Media,@GMuruganandam11,2023-02-02 04:51:19,"RT @BJP4Puducherry: We will launch a new sub-scheme of PM Matsya Sampada Yojana, which is an existing scheme, with a targeted investment of Rs 6,000 crore to further enable the activities of fishermen, fish vendors and micro and small entrepreneurs.

- Smt. @nsitharaman

#AmritKaalBudget https://t.co/TTXxIssQDa",,https://www.twitter.com/user/status/1621008339978301440,0,0,0.24
P H Muff N Buff,@buffymuffy4444,2023-02-02 04:51:16,"RT @MSNBC: “Black History, Uncensored” focuses on works by Black creators targeted by GOP bans. To kick off the monthlong series, we're highlighting late Black feminist icon bell hooks. (via The ReidOut Blog) https://t.co/7QK950lYvS",,https://www.twitter.com/user/status/1621008326896254977,0,0,2.15
Trix,@MsTrixter,2023-02-02 04:51:15,"@UndaSthnXiStand @MinWebLit @ahemets1 @SickOfTheGrift @LisaRandle22 @DollsAreCreepy @adrienne88888 @Richard33878882 Speaking of putting spare time to good use…

Please, everyone, report the HarryKrishna72 account for targeted harassment of Father Bob. https://t.co/FrfnR2IFPJ",,https://www.twitter.com/user/status/1621008322970419203,0,5,0.68
Metador,@Metador464653,2023-02-02 04:51:13,"RT @Safa8311: This regime has totally lost it. After Fawad Ch they have filed a pointless case against Shandana Gulzar. Despite being a woman, Shandar is being targeted by PDM. They think Maryam Nawaz is the only daughter in Pakistan and others are not considered anything. #سچ_کی_آواز_شاندانہ https://t.co/irs2Sg5YIY",,https://www.twitter.com/user/status/1621008313982013440,0,0,0.03
Ashish Bajpayee,@AshishBajpaye16,2023-02-02 04:51:12,"RT @Saurabh404405: One Promo Cutted and edited in such a way that Bahurani PCC is targeted..

Another Promo Cutted and edited in such a way that another Bahurani Nimmo is targeted...

Sympathy card is going for @ColorsTV Bahu's...

But in reality no one is targeted..

#ShivThakare
#ShivIsTheBoss",,https://www.twitter.com/user/status/1621008308244221952,0,0,0.07
Rabina tamang,@Rabinat52255955,2023-02-02 04:51:10,"RT @iamnaveenn100: Mandali targeted PCC but she was like

""Phool Samjha H Kya
Fire hai mai fire""

#PriyankaChaharChoudhary 
#BB16 #BiggBoss16",,https://www.twitter.com/user/status/1621008300082106368,0,0,0.03
R T,@dboys13,2023-02-02 04:51:10,"RT @ChanelRion: The FBI isn't hunting down Public Enemy #1 these days... 

The FBI’s BECOME Public Enemy #1.

""McGonigal was the dupe whose arrogance and middle aged disappointments made him a living portrait of the kind of double agent the Kremlin has long targeted.""

@OANN #WeeklyBriefing https://t.co/TtmqTWvCwl",,https://www.twitter.com/user/status/1621008298995781632,0,0,0.61
🪬Jennifa🪬,@_Jennifa,2023-02-02 04:51:09,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008295531270144,0,0,2.47
Latha,@DrlathaC,2023-02-02 04:51:07,"RT @Themis_100: which narrative is correct, most respected vishwaguru or most hated &amp; targeted by all entities?",,https://www.twitter.com/user/status/1621008289617297409,0,0,9.46
Shubhangi Kamble,@Shubhan75629371,2023-02-02 04:51:02,"RT @GalScorpioz: Play fair, Nominate all and let the audience decide who deserves to be  Top 3! Targeted eviction will not be considered as eviction! Being a Starplus face, you cannot use her for TRP!
 #BoycottBB16Finale if No Sumbul! PERIOD!
@EndemolShineIND @VootSelect @ColorsTV @StarPlus",,https://www.twitter.com/user/status/1621008268138254336,0,0,0.03
Storm Shadow,@StormShadow96,2023-02-02 04:51:02,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008266913546241,0,0,0.01
shiv fan,@VinodBi41424624,2023-02-02 04:51:02,"RT @Saurabh404405: One Promo Cutted and edited in such a way that Bahurani PCC is targeted..

Another Promo Cutted and edited in such a way that another Bahurani Nimmo is targeted...

Sympathy card is going for @ColorsTV Bahu's...

But in reality no one is targeted..

#ShivThakare
#ShivIsTheBoss",,https://www.twitter.com/user/status/1621008266859020288,0,0,0.17
RedTexasGal57,@RedTexasGal57,2023-02-02 04:50:59,"RT @DeAnna4Congress: 🚨BREAKING: 7 Homeschooled Children STOLEN by CPS! 

Christian &amp; UnVaxed Children being Targeted!😣 Hear this heartbreaking story with @letmychildrengo 

👇🏼Watch FULL Interview link below👇🏼

https://t.co/ARoHooVH20 https://t.co/kwKYJZ7JXe",,https://www.twitter.com/user/status/1621008254162841601,0,0,0.12
LastPatriot,@LastPatriot11,2023-02-02 04:50:57,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008245576941573,0,0,0.25
GardenInSunshine,@GardenInSunshi1,2023-02-02 04:50:53,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008227835203584,0,0,0.34
Imo,@AllKnighterIG,2023-02-02 04:50:49,I feel targeted lol https://t.co/lYVq3H8wy3,,https://www.twitter.com/user/status/1621008211745865728,0,0,0.04
Joanne Salchert,@JoanneSalchert,2023-02-02 04:50:46,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008200005988352,0,0,2.23
Warrior Renata,@Czesc45,2023-02-02 04:50:45,"RT @KariLakeWarRoom: 🚨Breaking🚨

Maricopa County Tabulation &amp; Election Center had a “heat map” in their central count showing “Republican Voter Dot Density.

Our team compared it with the locations where tabulator failures occurred on Election Day 

This was a targeted attack on Republican voters https://t.co/mB0JE8a7e4",,https://www.twitter.com/user/status/1621008194205261824,0,0,22.57
Dilip Vaishnav,@D_Vaishnav_Om,2023-02-02 04:50:42,"RT @iMonkJi: @AshramBlr Is Justice alive in the Nation?

#Historical_Injustice in
आसाराम बापू केस grieves millions globally.

Whosoever promotes Sanatan Dharma and opposes the conversion of Hindus is targeted in one way or the other.
Nyay Kahan Hai
Hinduism On Target https://t.co/w1auRs4ago",,https://www.twitter.com/user/status/1621008182121500672,0,0,2.47
Shanaya,@Shanaya58179046,2023-02-02 04:50:40,"RT @aayushhh_t: Sheev &amp; Nimmo mostly targeted #PriyankaChaharChoudhury &amp; #ArchanaGautam but these two strong ladies slayed the task like Queen❤️ Tomorrow karma will be served in platter to nimmo.

#BiggBoss #PriyankaIsTheBoss #PriyankaPaltan #BB16 #Biggboss16 https://t.co/x3gWZ5yILX",,https://www.twitter.com/user/status/1621008174781460480,0,0,0.02
Alice 🎀,@AliceAn024,2023-02-02 04:50:38,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008166061498369,0,0,0.14
HARI MOHAN,@HARIMOH40349311,2023-02-02 04:50:37,"RT @anayabananaxe: ARCHANA WAS TARGETED AND THAN PRIYANKA WATCH HOW BADLY MANDALI TORTURED OUR GIRLS 😡🤬 

PLEASE STAY STRONG GIRLS 

#ArchanaGautam #ArchanaGautam𓃵 #BB16 #BiggBoss #BiggBoss16 #PriyankaChaharChaudhary𓃵 #PriyankaChaharChoudhary #ArchanaIsTheBoss https://t.co/UFYVNlNYN0",,https://www.twitter.com/user/status/1621008163104497671,0,0,0.06
Abu ahad khan Abu ahad khan,@abuahadkhana,2023-02-02 04:50:37,"RT @GalScorpioz: Play fair, Nominate all and let the audience decide who deserves to be  Top 3! Targeted eviction will not be considered as eviction! Being a Starplus face, you cannot use her for TRP!
 #BoycottBB16Finale if No Sumbul! PERIOD!
@EndemolShineIND @VootSelect @ColorsTV @StarPlus",,https://www.twitter.com/user/status/1621008161770700800,0,0,0.06
Canada is becoming communist...,@RobRoerick,2023-02-02 04:50:36,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008157295411202,0,0,0.34
Usman,@IamKudu_,2023-02-02 04:50:35,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008154875277315,0,0,1.03
Teja,@TeeJhAA,2023-02-02 04:50:31,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008136248389636,0,0,0.05
Danny D,@freedbird22,2023-02-02 04:50:28,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008124776943616,0,0,0.04
KDGENERAL,@KDGENERAL2020,2023-02-02 04:50:28,"RT @S04747shinny: @withoutthemind Instead of any update from authorities warriors are being targeted in this campaign &amp; family being blamed. Why is this happening again? @Dev_Fadnavis @NiteshNRane @AmitShah @AmitShahOffice @PMOIndia 
MahaBJP Update DishaSIT Status",,https://www.twitter.com/user/status/1621008123304767494,0,0,0.21
Chad William,@guns_n_dogs,2023-02-02 04:50:27,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621008121694162946,0,0,0.1
Mike M.,@mikemeidling,2023-02-02 04:50:25,RT @MichaelBensonn: Tyson Fury vs Oleksandr Usyk for the undisputed heavyweight world titles is reportedly now being targeted for April 29th. [According to @MikeCoppinger],,https://www.twitter.com/user/status/1621008110738624512,0,0,2.04
anjana backup,@pariforwin1778,2023-02-02 04:50:22,"RT @iamnaveenn100: Mandali targeted PCC but she was like

""Phool Samjha H Kya
Fire hai mai fire""

#PriyankaChaharChoudhary 
#BB16 #BiggBoss16",,https://www.twitter.com/user/status/1621008098721955840,0,0,0.12
🇺🇸🇺🇸,@skipmav,2023-02-02 04:50:20,"RT @NanLee1124: Too many great, brave men and true American patriots have been targeted by their own country. Instead, they should be 💯 honored! 🇺🇸#Heroes #PatriotsUnite 
@RogerJStoneJr @GenFlynn @RudyGiuliani #Justice 
https://t.co/9Lr1JZsItn https://t.co/MXCmCJd9C0",,https://www.twitter.com/user/status/1621008093017669632,0,0,26.3
LindaMart,@LMartle49,2023-02-02 04:50:19,"RT @KariLakeWarRoom: 🚨Targeted Sabotage🚨

""@KariLake showed a map at her “Save Arizona” rally in Scottsdale on Sunday night that illustrated that most of the polling locations impacted by voting machine problems on Election Day were in strongly Republican areas of Maricopa"" https://t.co/42Lwz5SUpi https://t.co/IVMNMeXKzM",,https://www.twitter.com/user/status/1621008087648985089,0,0,0.01
Qurratul Ain Maryam,@OfficialQurrat,2023-02-02 04:50:18,"RT @AmjadMKhanEsq: Ummad Farooq, an Ahmadi Muslim, was shot in the head by extremists in Pakistan in a targeted attack &amp; lived to tell about it. His father was shot 5 times &amp; survived. His brother bled to death in his arms. Today, the @IRFSummit featured his story in a moving video. #IRFSummit2023 https://t.co/JMwY3qEv13",,https://www.twitter.com/user/status/1621008081793712128,0,0,0.06
