User,Username,UTC Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
Michael Forde,@MichaelForde4,2023-02-02 00:07:21,"RT @IzzyKamikaze: Conservatives &amp; far right have targeted Kitty Holland since she broke the story of #Savita, whose death woke so many up to the urgent need to #Repeal the 8th. They want to bring her down because she's one of the last remaining ethical &amp; competent reporters in a pea-soup of op-ed.",,https://www.twitter.com/user/status/1620936875891474432,0,0,0.84
andy andris,@andyandris2,2023-02-02 00:06:43,"RT @DebbieforFL: Ten people were shot in a targeted attack in Lakeland, FL on Monday.

What did Florida Republicans do in response to keep our communities safe?

NOTHING. They chose to demonstrate their love of assault weapons with accessories rather than pass legislation needed to save lives. https://t.co/spjSMdP1AY",,https://www.twitter.com/user/status/1620936718366183424,0,0,0.13
Free lifetime ads to promote any online biz opps!,@OnlineBizFreeAd,2023-02-02 00:06:07,"Grand Prairie Win a free video ad creation plus placed on 4 high traffic websites for life. $499 Value. Get daily highly targeted leads, clicks, sales. TX
#onlinebusiness #videos #business #plug #images #pinterest https://t.co/JyvvEtEQQb",,https://www.twitter.com/user/status/1620936564086870017,0,0,0.04
Maxine Montserrat,@LucidGlow,2023-02-02 00:06:05,"RT @codepink: Last Friday was the launch of the International People’s Tribunal on US Imperialism, held at @PeoplesForumNYC. Over the next several months we’ll continue to hear testimony from voices throughout the Global South targeted by sanctions🧵 https://t.co/TwMeQ63WIL",,https://www.twitter.com/user/status/1620936555736203265,0,0,3.94
Kevin O'Keefe,@KevinJOKeefe,2023-02-02 00:05:54,"RT @DebbieforFL: Ten people were shot in a targeted attack in Lakeland, FL on Monday.

What did Florida Republicans do in response to keep our communities safe?

NOTHING. They chose to demonstrate their love of assault weapons with accessories rather than pass legislation needed to save lives. https://t.co/spjSMdP1AY",,https://www.twitter.com/user/status/1620936512564256770,0,0,0.48
Ratnajit Chakma,@ratnajit_chakma,2023-02-02 00:05:54,"RT @BjpBiplab: We will launch a new sub-scheme of PM Matsya Sampada Yojana, which is an existing scheme, with a targeted investment of Rs 6,000 crore to further enable the activities of fishermen, fish vendors and micro and small entrepreneurs.

- Smt. @nsitharaman

#AmritKaalBudget https://t.co/GJNjLOLX0t",,https://www.twitter.com/user/status/1620936512178380802,0,0,0.03
Dorothy Berry,@dorothyjberry,2023-02-02 00:05:52,@jacoblassin for a while on FB I was getting targeted ads for Jewish egg donation!,,https://www.twitter.com/user/status/1620936504565698560,0,2,5.47
Taima Pizey McDonald,@WoiedLoneWolf1,2023-02-02 00:05:35,"RT @AnnabelKiwiBird: Why I'm not happy with #Bouzy:
In July 2022, I found my #Twitter account featured on his Hate Tracker page for Amber Heard with doxxed #data. A pro Johnny Depp account that doesn't mention her. One of thousands of small accounts targeted for harassment.

#GDPR #privacy @Policy",,https://www.twitter.com/user/status/1620936430871810049,0,0,0.94
Debbie Mucarsel-Powell,@DebbieforFL,2023-02-02 00:05:34,"Ten people were shot in a targeted attack in Lakeland, FL on Monday.

What did Florida Republicans do in response to keep our communities safe?

NOTHING. They chose to demonstrate their love of assault weapons with accessories rather than pass legislation needed to save lives. https://t.co/spjSMdP1AY",,https://www.twitter.com/user/status/1620936427423862785,44,92,89.09
SFasskickers,@sfasskickers,2023-02-02 00:05:32,RT @velenajones: In Oakland doing a story on car break-ins on 98th Ave when we see a break-in happen right in front of us. Customers and business owners say this happens multiple times a day. The victim was on her way to the airport pumping gas when she was targeted. @nbcbayarea https://t.co/geseSCtxr6,,https://www.twitter.com/user/status/1620936418951589889,0,0,0.08
Peace & Hope,@__Peace__Hope,2023-02-02 00:05:17,"@Cernovich But the Vaccine doesn’t kill everyone. And from things I’ve read certain lot numbers tend to have more adverse reactions than other lot numbers. If the vaccine was part of a population control plan, it could easily be targeted to affect only a percentage of persons.",,https://www.twitter.com/user/status/1620936356519346176,0,0,0.11
Daniela Guerini,@GueriniDaniela,2023-02-02 00:05:14,RT @TomFitton: .@JamesOKeefeIII and @Project_Veritas targeted by both @Pfizer and Biden? https://t.co/mXKnTy7dBu,,https://www.twitter.com/user/status/1620936341482770432,0,0,0.28
MuktiM,@MuktiM10,2023-02-02 00:05:13,"RT @OpIndia_com: AMU: Ahtisham Zakir Chisti assaults Hindu student in AMU hostel, victim tells OpIndia that Hindu students are deliberately targeted. Read what happened

https://t.co/nBaym3dMzm",,https://www.twitter.com/user/status/1620936340119621633,0,0,0.1
lela™️,@sigmundfrerard,2023-02-02 00:05:11,"between the line issues, pit safety and so on, we have GOT to remember to PROTECT YOUNG KIDS FROM SA and inappropriate situations at gigs. I didn’t talk about it much but in november a friend and i were targeted at the dunes show by a male and female couple who crushed (cont)",,https://www.twitter.com/user/status/1620936331072512001,15,194,3.21
ScholarlySaint,@ScholarlySaint,2023-02-02 00:05:01,"@dubzyxbt I’d say you’ve waited just long enough, now you know what you want and aren’t a naive teenager being targeted by the loan sharks who want nothing more than to drown you debt before you know how to file you own taxes… but I digress🧘‍♂️",,https://www.twitter.com/user/status/1620936289779605504,0,0,0.02
Ginger R Estes,@grestes57,2023-02-02 00:04:57,"RT @Forbes: A Murderer Targeted Pregnant Moms In A Private Facebook Group, Feds Say. Its Moderators Claim No One Told Them. https://t.co/wLDmoCa7v6 https://t.co/SQmpjHBO6Q",,https://www.twitter.com/user/status/1620936273090449408,0,0,1.28
Lord St Garmadon,@Garmadaddy_,2023-02-02 00:04:42,@FirstSpinjitzuM //the way that that's targeted 🤣,,https://www.twitter.com/user/status/1620936211358703617,0,1,0.06
🌸 Rolo 🌸,@Rolobomber,2023-02-02 00:04:27,@doomeroomfie I'm being targeted,,https://www.twitter.com/user/status/1620936145164193793,0,2,0.13
Middle East Observer,@ME_Observer_2,2023-02-02 00:04:22,"RT @Safarnejad_IR: Ahrar al-Iraq brigade has targeted Turkish military base Zilkan which is occupying Iraq w/ 20 grad rockets... 

Turkey being Turkey, has stated that it will respond to this attack! https://t.co/gtNAUcctSU",,https://www.twitter.com/user/status/1620936125165477889,0,0,6.42
Audrey Rickards,@parickards,2023-02-02 00:04:05,"RT @BastaGal: @Rwaz53 No, pathetic person is Trump-credible rape/sexual assault allegations by &gt;26 women/girls, stiffed contractors, repeatedly lied to in office, took $ from children’s cancer charity, tried to steal election &amp; overthrow gov’t, etc. He targeted @MichaelAvenatti 4 making him Indiv 1. https://t.co/pcbgaIOuwQ",,https://www.twitter.com/user/status/1620936052474269697,0,0,1.9
Alyssa Miller-Hurley,@alyjo85,2023-02-02 00:03:54,"RT @RepJasmine: My heart breaks for Israel, as 8 lives were stolen from this world on #HolocaustMemorialDay in a heinous attack of terror at a synagogue in Jerusalem — a sacred place of safety.

I condemn this senseless act of violence and reject anti-Semitism &amp; targeted hate in all its forms.",,https://www.twitter.com/user/status/1620936008035598336,0,0,1.93
Skylark,@skylark1984,2023-02-02 00:03:54,"$5.5 BILLION reportedly embezzled from PrivatBank. Where have we heard of that bank before?  🙄

Billionaire Zelensky-Backer &amp; Ex-Minister Among Ukrainian Officials Targeted In More Anti-Corruption Raids

https://t.co/ehLn3ygUAf",,https://www.twitter.com/user/status/1620936007666520065,0,0,3.87
Darla Krusee 💉😷🌊,@darlakrusee,2023-02-02 00:03:54,"What GoodRx did should be criminal. If you've used GoodRx and later saw ads for targeted medications, this is likely why. https://t.co/WehdD4ko6K",,https://www.twitter.com/user/status/1620936006039138305,0,0,3.91
❇️❇️❇️❇️❇️❇️❇️❇️❇️❇️❇️❇️❇️❇️❇️DIGITAL SPARTAN,@DIGITSPARTAN,2023-02-02 00:03:40,RT @DIGITSPARTAN: Billionaire Zelensky-Backer &amp; Ex-Minister Among Ukrainian Officials Targeted In More Anti-Corruption Raids | ZeroHedge #TrudeauMustGo #WEFPuppets #IStandWithUkraine  https://t.co/AkSnxjoR54,,https://www.twitter.com/user/status/1620935948849774593,0,0,2.35
Audieanne Eileen,@Fallen_Angel_58,2023-02-02 00:03:34,"RT @MSNBC: “Black History, Uncensored” focuses on works by Black creators targeted by GOP bans. To kick off the monthlong series, we're highlighting late Black feminist icon bell hooks. (via The ReidOut Blog) https://t.co/7QK950lYvS",,https://www.twitter.com/user/status/1620935925135187968,0,0,0.02
jarnails Jarnail singh,@JarnailsSingh,2023-02-02 00:03:31,"RT @OfficeOfLGJandK: Increased investment on infrastructure and employment generation, green growth, agriculture accelerator fund, targeted funding for animal husbandry &amp; Atmanirbhar Bharat Horticulture Clean Plant Programme &amp; tourism promotion will have a force multiplier impact on economy.",,https://www.twitter.com/user/status/1620935911608565760,0,0,0.01
Slammer 4244,@4244Slammer,2023-02-02 00:03:30,"RT @MUTdotGG: Super Bowl Part 1 🏆

(Targeted for 2/2)

👇 https://t.co/OnIJI8DKy3",,https://www.twitter.com/user/status/1620935907611385856,0,0,0.04
kelly eichhorn,@kellyeichhorn15,2023-02-02 00:03:29,"@TerryWatkinsJr1 @KeneAkers Didn’t it seem to you like he was targeted from the beginning?? Otherwise, why were they so amped up that they beat a man to a pulp from a traffic stop? They were supposed to be a special unit. So, pulling Tyre Nichols over wasn’t even in their purview!",,https://www.twitter.com/user/status/1620935903622356992,0,3,0.01
Prototype1,@1111prototype,2023-02-02 00:03:27,"RT @TargetedFreedom: There are currently TWO new podcasts devoted to #HavanaSyndrome or #AHIs
The first, released January 17th, is an 8-episode program from VICE World News https://t.co/xmE47u3qmi",,https://www.twitter.com/user/status/1620935893614993408,0,0,0.18
TITINATOR,@TITINATOR41,2023-02-02 00:03:25,"RT @I_Am_The_ICT: Note the:
5min 15:25 +OB
and 15:30 FVG from January 31, 2023 for ES.

This is what I targeted.",,https://www.twitter.com/user/status/1620935884668563457,0,0,0.12
Kristin,@Kris10seektruth,2023-02-02 00:03:21,"RT @Freya123Rufus: Biden brobe tapes #2 #usbiolabs
https://t.co/Eg7iIg0IEZ",,https://www.twitter.com/user/status/1620935868222414848,0,0,0.27
Tish Heaven,@tishheaven,2023-02-02 00:03:19,"RT @MSNBC: “Black History, Uncensored” focuses on works by Black creators targeted by GOP bans. To kick off the monthlong series, we're highlighting late Black feminist icon bell hooks. (via The ReidOut Blog) https://t.co/7QK950lYvS",,https://www.twitter.com/user/status/1620935860785975296,0,0,0.72
TUR₿Ø 𓃥,@turboalex17,2023-02-02 00:03:16,"@CrazyAustin0_o Not to be satisfied with what we have. 

Targeted the moon 🚀",,https://www.twitter.com/user/status/1620935849662889984,0,1,0.48
Eric Chenoweth,@EricDChenoweth,2023-02-02 00:03:10,"RT @FreeViasna: “No activity aimed at promoting and protecting human rights can be criminalized at all”
What constitutes the prosecution evidence in Viasna case and #HR defender Alena Masliukova comments on what is really targeted in these proceedings.
More👉 https://t.co/cmQtdXsEIC
#FreeViasna https://t.co/ImmzzqbvXQ",,https://www.twitter.com/user/status/1620935824358494214,0,0,0.81
PolitiVal,@ThePolitiVal,2023-02-02 00:03:08,@FuturePopulist @PinealPatriot76 @ClarityToSee @RepMattGaetz @Ilhan No she's not. She hasn't been targeted by anyone. She's avoided investigations over &amp; over Her connections to Iran &amp; Turkeys Erdogan too. You forget or dont know former CIA ditector John Brennan is a muslim convert. That might be why he's one of the few CIA directors who isnt CFR,,https://www.twitter.com/user/status/1620935815760347136,0,0,0.09
🏈🇺🇸Aggie ™ 🇺🇸🏈,@Kwood3020,2023-02-02 00:03:00,"RT @NanLee1124: Too many great, brave men and true American patriots have been targeted by their own country. Instead, they should be 💯 honored! 🇺🇸#Heroes #PatriotsUnite 
@RogerJStoneJr @GenFlynn @RudyGiuliani #Justice 
https://t.co/9Lr1JZsItn https://t.co/MXCmCJd9C0",,https://www.twitter.com/user/status/1620935779529936896,0,0,7.25
lola,@lola19803789,2023-02-02 00:02:56,RT @v2kdevice: 100 web sites sobre targeted individuals https://t.co/N0g49XWJsE,,https://www.twitter.com/user/status/1620935766594711552,0,0,1.04
Unbreakable Targeted Tony LA,@TargetedTonyLA,2023-02-02 00:02:52,I was inspired by TI’s like @MichaelBarden8 to document my harassment &amp; another TI Ahmad who isn’t active on Twitter but who’s YT channel was called “Heavily Targeted”. In the beginning I’d try to ignore it but I’ve found not documenting makes it worse. Put these perps on blast!,,https://www.twitter.com/user/status/1620935749444198402,0,0,0.02
ጠልሰም,@saybeka_amhara,2023-02-02 00:02:47,RT @AlemuRutta: The targeted killings of Amharas &amp; the destruction of communities due to #AmharaGenocide in Ethiopia is unacceptable. This is happening as we speak &amp; we must act urgently to protect the right of all people. #JusticeForAmharas @UNHumanRights @amnesty @hrw @Pontifex @ClooneyFDN https://t.co/sftqOdXOEw,,https://www.twitter.com/user/status/1620935728095186945,0,0,0.29
William Stubbs,@wrs44puyguy,2023-02-02 00:02:47,RT @DavidKotiw: I definitely think there is a targeted attack on our food supply? What do you think?,,https://www.twitter.com/user/status/1620935726358724609,0,0,0.06
TL🖤ሀሴት✞(T⛪️L),@tititeklu,2023-02-02 00:02:43,"RT @AmharaHQ: Little to no attention is given to the suffering of innocent civilians in Wollega who are being targeted &amp; brutally murdered due to their ethnic identity. +60,000 Amharas are in imminent danger &amp; are pleading for rescue. @UNHumanRights @StateDept @guardian @UN_HRC @OHCHR_EARO",,https://www.twitter.com/user/status/1620935708763619328,0,0,6.38
jamo,@longballss,2023-02-02 00:02:30,"RT @MickyFourEyes: @ClemMinister There is a strong tradition of socialist radicalism and human rights in the Jewish community, so I assume this is the reason they are being targeted. Anyway, it's sad and ironic that they are being purged. Labour is no longer a place for minorities.",,https://www.twitter.com/user/status/1620935654413832192,0,0,0.38
Simone Beverly Lee,@SimoneBevLee,2023-02-02 00:02:16,"RT @TracTerrorism: (Claim) al-Shabaab Targeted a Somalian Forces Convoy With IED, Injuring an Element and Destroying a Vehicle, in Adam Yabal City, Middle Shabelle State, Southern Somalia - 31 January 2023
Read more: https://t.co/6URpMweuVa
#alShabaab #IED #Bombing #Ambush #MiddleShabelle #Somalia https://t.co/dAQmXySO31",,https://www.twitter.com/user/status/1620935596402429952,0,0,0.01
Zersetzunged,@Zersetzunged,2023-02-02 00:01:59,"RT @TargetedInt: Put together a survival box. For bad days or when you get sick. Fill it w fave snacks, soups, incense, sleep mask, candy, warm fuzzy socks. Put things in there that comfort you. It will come in handy, promise ❤️",,https://www.twitter.com/user/status/1620935526751653893,0,0,0.27
GiGi's Playhouse Cleveland,@GiGisCLE,2023-02-02 00:01:53,"GiGiFIT Toddler starts on February 27th, and THERE IS STILL TIME TO SIGN UP! This session runs for 10 weeks and your little one will work on foundational vestibular and targeted mobility movements, reflex integration, control, and so much more!

Click... https://t.co/U2gJxlJUv2 https://t.co/QC7BiOhvkT",,https://www.twitter.com/user/status/1620935502168727555,0,1,1.31
Umbreon-Wall,@firingwall,2023-02-02 00:01:51,"RT @FB_BMB: Those rules definitely do not screw over people who travel frequently, are lucky enough to own several homes, or work on location making Netflix productions.

In trying to crack down on password sharing, Netflix appears to have inadvertently targeted the rich. https://t.co/zacok5YG3J",,https://www.twitter.com/user/status/1620935491884576769,0,0,0.69
AWK,@AddisKassa3,2023-02-02 00:01:51,RT @AlemuRutta: The targeted killings of Amharas &amp; the destruction of communities due to #AmharaGenocide in Ethiopia is unacceptable. This is happening as we speak &amp; we must act urgently to protect the right of all people. #JusticeForAmharas @UNHumanRights @amnesty @hrw @Pontifex @ClooneyFDN https://t.co/sftqOdXOEw,,https://www.twitter.com/user/status/1620935491863609344,0,0,1.25
Christine Ni 倪君怡,@christineniSF,2023-02-02 00:01:51,RT @velenajones: In Oakland doing a story on car break-ins on 98th Ave when we see a break-in happen right in front of us. Customers and business owners say this happens multiple times a day. The victim was on her way to the airport pumping gas when she was targeted. @nbcbayarea https://t.co/geseSCtxr6,,https://www.twitter.com/user/status/1620935490638856192,0,0,2.61
Cowboy Shy Guy,@CowboyShyGuy,2023-02-02 00:01:49,"@SteveDurnan2 @thedatadonald @nytimes you're going to tell me that black people smoke weed outside more than white people, with I assume no evidence, as oppose to admit, as shown by data, that black people are targeted by the police?

y/n",,https://www.twitter.com/user/status/1620935483319783428,0,1,0.01
mjsb,@mjsb143,2023-02-02 00:01:43,"RT @mtaibbi: 27. Consortium editor Joe Lauria too was angered to find he was on the list, which targeted voices across the spectrum: “Organizations like Hamilton 68 are in business to enforce an official narrative, which means excising inconvenient facts, which they call ‘misinformation.’” https://t.co/KtRKiE7C7G",,https://www.twitter.com/user/status/1620935457520631809,0,0,1.59
Targeted Oncology,@TargetedOnc,2023-02-02 00:01:40,"Arndt Vogel, MD, discusses the study results of the IMMUTACE study in hepatocellular carcinoma. #hcc #lcsm | @MHH_life 

https://t.co/iciTyaxHi6",,https://www.twitter.com/user/status/1620935444786561025,0,4,48.36
sateiiimes @ Tumblr 🪐,@sateiiimes,2023-02-02 00:01:10,"Oh this is targeted at me for sure

- Birthday is in 2 weeks
- Phone is an android https://t.co/LUSIEujlTi",,https://www.twitter.com/user/status/1620935322229174274,0,2,1.64
🔞 CopyCat,@cCopyCatSystem,2023-02-02 00:01:08,"RT @Riot_0204: I mean there was a campaign of targeted grooming (ideologically and sexually) by the far right during the early 2000s and a lot of young queer white people (particularly gay men and trans girls) were actively targeted by it, including using queer identity as a blackmail token https://t.co/XZmGhDBioT",,https://www.twitter.com/user/status/1620935310270947329,0,0,0.62
Vilja,@viljaisuus,2023-02-02 00:00:56,"@fiafied @JinkiesJerrica ""you are expressing your pain wrong"" is essentially what you are saying.
And incidentally this burden of ""remember to care for others even when you are hurting"" is targeted exclusively at women, never the other way around.",,https://www.twitter.com/user/status/1620935261634064387,0,1,0.39
Don Henderson,@hcsbi,2023-02-02 00:00:46,@TalkNats The construction of the stadium was a rip-off of MD tax-payers thanks to the Governor Schaefer-funded by $s taken from the education budget. Which was backfilled using lottery revenue that was targeted the education.  It was supposed to add to the education budget not replace it.,,https://www.twitter.com/user/status/1620935221452611584,0,1,0.12
Flower-Hermit,@Flower_Hermit,2023-02-02 00:00:35,"RT @FB_BMB: Those rules definitely do not screw over people who travel frequently, are lucky enough to own several homes, or work on location making Netflix productions.

In trying to crack down on password sharing, Netflix appears to have inadvertently targeted the rich. https://t.co/zacok5YG3J",,https://www.twitter.com/user/status/1620935173574635522,0,0,0.4
Carolyn Gray,@Carolyn35582360,2023-02-02 00:00:25,"…under the pretense of catching more serious crimes. Under this shell game, Black males within a certain age range are ‘it’ - and are targeted for random ‘traffic stops.’  At this point the victims life is in the hands of a cop (whose baggage can include the following attitudes",,https://www.twitter.com/user/status/1620935132914794500,0,0,0.0
Richie Newport,@richienewport1,2023-02-02 00:00:24,"@FLFreedomRead @JuddLegum The books targeted for burning by the Nazis were those viewed as being subversive or as representing ideologies opposed to Nazism. These included books written by Jewish, half-Jewish, communist, socialist, anarchist, liberal, pacifist, and sexologist authors among others. https://t.co/4I1xZZSxcy",,https://www.twitter.com/user/status/1620935129056018436,0,0,0.25
佐藤スポーツ整体 Targeted Individual #6,@satoseitai6,2023-02-02 00:00:19,"FRB（連邦準備銀行）が米国の通貨発行権を持っている。日本だと日銀である。FRBも日銀も実は民間の株式会社である。
https://t.co/Bx6CEYebsv",,https://www.twitter.com/user/status/1620935104960036864,0,0,0.86
The Wealth Zone,@TheWealthZone,2023-02-02 00:00:19,We will  grant you clever utilities so that you formulate endless circulation of targeted traffic https://t.co/NYQfMFMO7g https://t.co/D72pyjm5l3,,https://www.twitter.com/user/status/1620935104158736384,0,0,56.71
Global Ex-McSikhs Movement Official,@ExMcSikhsOrg,2023-02-02 00:00:16,"RT @FatehSi56802532: In a spate of attacks on Hindu temples, a prominent Hindu temple has been targeted with anti-India graffiti in Brampton in Canada. 🤔 What these stupid #Khalistanis are trying to prove ? Shame on them. Sikhs respect other religions equally. 😡 https://t.co/8o6jtiqFeC",,https://www.twitter.com/user/status/1620935092506877954,0,0,0.95
SavoySummer 🌻☮️,@SavoySummer,2023-02-02 00:00:11,"RT @EllaLeeUK: This very large man is a Police Chief and yet another problem police have. Overweight officers that shoot people because they can’t run. 

Texas police chief is put on leave after a raid that targeted the wrong home and an innocent teen - NBC News https://t.co/veKfe0L7XG",,https://www.twitter.com/user/status/1620935072529653760,0,0,9.4
FitFam Tweets,@FitFamTweets,2023-02-02 00:00:11,"Get your #Fitness #wellness business or brand in front of your customers #fitfam! Save Money Today!! https://t.co/JwBwjJIRoJ Gain NEW targeted followers, unfollow those not tweeting and more!! https://t.co/nHuu8hkFDx",,https://www.twitter.com/user/status/1620935071090839552,0,0,25.11
zɔıʍoɥǝıɔɾoM,@Wojciehowicz,2023-02-02 00:00:08,@Goodtweet_man This is how you know you've been targeted by Death.,,https://www.twitter.com/user/status/1620935060970160128,0,1,3.58
Women's Media Center,@womensmediacntr,2023-02-02 00:00:04,"The online harassment of women, sometimes called cybersexism or cybermisogyny, is specifically gendered abuse targeted at women and girls online. If you're being targeted, here are some resources at @WMCSpeechProj to support you: https://t.co/7jUl9HJpZo",,https://www.twitter.com/user/status/1620935041525112832,1,1,454.44
دُنده وُی,@fernweh__h,2023-02-01 23:59:59,"RT @ICHRI: Women who've devoted their lives to helping underprivileged youth in #Iran are being jailed amid a state crackdown on any and all forms of independent support and advocacy for kids and teens in Iran. 

They need solidarity from @UNICEF. #MahsaAmini 
https://t.co/xcdOGhNwue",,https://www.twitter.com/user/status/1620935021606621184,0,0,0.32
Honora Barrett,@HonoraBarrett,2023-02-01 23:59:48,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1620934977700630528,0,0,0.55
Vic R Ornelas 🇺🇸,@VicRoUSA,2023-02-01 23:59:46,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1620934969618206720,0,0,0.21
Amine,@Sofianeamine99,2023-02-01 23:59:43,"RT @mani7raj: @CuttingChai__ Yeah especially they have not done any physical task in the entire season &amp; now suddenly this torture task makes it more harder , archana &amp; priyanka really deserve respect for todays task especially priyanka because she was the most targeted",,https://www.twitter.com/user/status/1620934956167090176,0,0,0.43
Praying for the USA,@rockyride4life,2023-02-01 23:59:42,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1620934951490437121,0,0,0.14
Russell Owens,@rstantono,2023-02-01 23:59:41,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1620934945530322944,0,0,1.3
DJ Uncle Fishbits,@UncleFishbits,2023-02-01 23:59:40,"@dshwa76 @leahmcelrath it's really a happy place for me. Sometime in 2012 or so, when I cornered him into saying that larger payload and less precision bombing is better than smaller, targeted drone payloads. 

To go from tearing apart Obama's drone strikes to supporting all this nonsense is pathetic.",,https://www.twitter.com/user/status/1620934943579975680,0,0,0.42
Biffa luddite backing UTAG,@biffbaffboffboo,2023-02-01 23:59:39,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1620934938156756992,0,0,1.15
Shithead Steve,@ScubaSteve_0013,2023-02-01 23:59:38,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1620934932519616513,0,0,0.54
