User,Username,UTC Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
ዕባይ ቆልዓ ገራዓልታ,@ZDJm0s748POBVt8,2023-01-24 13:09:09,RT @WegahatSami: #WesternTigray &amp; #Irob  Amhara &amp; Eritrean* troops  have intentionally targeted women &amp;  children for the *past TWO  years &amp;  continuing . This must  END !!#EUActNow #Justice4Tigray #EritreaOutOfTigray @EUCouncil @POTUS @eucopresident @MFATurkey @SpainMFA @ItalyMFA @CzechMFA @ https://t.co/hW1ZbwuBfJ,,https://www.twitter.com/user/status/1617872133488791560,0,0,0.56
Suze,@Suze48993455,2023-01-24 13:09:04,"RT @OwenJones84: The Jersey Government have repeatedly done ads aimed at women to get cervical screening tests.

When they did one aimed at trans people, anti-trans activists all piled on it.

So anti-trans activists are saying they want trans people to receive no targeted health messaging. https://t.co/CZsy5uD7OX https://t.co/wAaswFqw17",,https://www.twitter.com/user/status/1617872109992312838,0,0,0.23
CaptinCook,@CaptinCook9000,2023-01-24 13:08:57,"RT @addisstandard: Analysis: Shock,controversy rocks #Ethiopian Orthodox Tewahdo Church after Popes suspended for involving in “illegal appointment” threaten to split https://t.co/oQMfFklju6 “a great event that has targeted the church” has taken place,Patriarch of #EOTC said. 
@NatieFit reported.",,https://www.twitter.com/user/status/1617872081990914048,0,0,1.46
Rakesh Ranjan,@RakeshR72756348,2023-01-24 13:08:56,"RT @sushilsharmasrs: All Evidences clearly tells that  #AsharamBapujiIsInnocent and is targeted in Bogus Case Still Bolte Sabut that Nyay Kab Milega  ,then why Judiciary is not releasing Bapuji ! 
Ye Kahani Shadyantra Kee https://t.co/lXiKmu4MJo",,https://www.twitter.com/user/status/1617872077666779137,0,0,0.31
DCI CyberSec News,@DCICyberSecNews,2023-01-24 13:08:44,"Ransomware-as-a-Service Group Allegedly Targeted Texas-Based PharmaCare Services
https://t.co/k2QG94JkFz
--via Cyware Social",,https://www.twitter.com/user/status/1617872027783946248,0,0,4.76
Cyber Security News,@CyberSecurityN8,2023-01-24 13:08:42,RT @SK_Expert: Ransomware-as-a-Service Group Allegedly Targeted Texas-Based PharmaCare Services https://t.co/K1bhmA9NB9 #cyber  #awareness #threatintell #CTI #intelligence #detect_and_response #EDR #XDR #CyberThreat #CyberThreatIntelligence #Zeroday #Vulnerability #RiskManagement #Vulnerabili…,,https://www.twitter.com/user/status/1617872020485672960,0,0,42.9
Glenn,@GlennieBoy_,2023-01-24 13:08:41,The only thing gross about this is you making it to fit your homophobic terf agenda. I’m so sick and tired of our community being targeted just to increase your popularity. https://t.co/tb6B8OWjrT,,https://www.twitter.com/user/status/1617872015255568386,0,16,78.86
Adam Windstorm,@neo_humanoid,2023-01-24 13:08:38,"RT @DANGEROUSZOMBlE: For those who don’t know:
@robukofu got perma banned from Twitter. Upon checking, she told me that the reason is because it’s for “targeted abuse”. Her other accounts had also been suspended, apparently (ie @crazykamenrider ).

Her appeal to be unsuspended got rejected also.",,https://www.twitter.com/user/status/1617872001074618369,0,0,1.02
Marian Mee,@MarianMee7,2023-01-24 13:08:34,@OwenJones84 Cervical screening rates have dropped dramatically amongst all groups particularly women who are Black and Asian. So there is a need for targeted ads for a range of people. And addressing barriers including being sure you can ask for a female nurse/doctor to carry out the test.,,https://www.twitter.com/user/status/1617871986713325570,0,2,0.0
Mabushi Mawela,@Mr_Mawela,2023-01-24 13:08:28,RT @MnisiNkosikhona: JUST IN: Gauteng police have arrested a 38-year-old alleged serial rapist who is said to have targeted victims in the Tembisa and Benoni areas. The suspect is expected to appear in court today. He has been linked to 35 cases which include kidnapping. https://t.co/90VvEiEdBi,,https://www.twitter.com/user/status/1617871960385662977,0,0,1.38
Falmataa Sabaa,@AzuleBattle,2023-01-24 13:08:26,"RT @addisstandard: Analysis: Shock,controversy rocks #Ethiopian Orthodox Tewahdo Church after Popes suspended for involving in “illegal appointment” threaten to split https://t.co/oQMfFklju6 “a great event that has targeted the church” has taken place,Patriarch of #EOTC said. 
@NatieFit reported.",,https://www.twitter.com/user/status/1617871952374566912,0,0,1.44
ትግራይ ዓለምይ Tsedi,@sadilove8,2023-01-24 13:08:24,RT @WegahatSami: #WesternTigray &amp; #Irob  Amhara &amp; Eritrean* troops  have intentionally targeted women &amp;  children for the *past TWO  years &amp;  continuing . This must  END !!#EUActNow #Justice4Tigray #EritreaOutOfTigray @EUCouncil @POTUS @eucopresident @MFATurkey @SpainMFA @ItalyMFA @CzechMFA @ https://t.co/hW1ZbwuBfJ,,https://www.twitter.com/user/status/1617871944837386240,0,0,0.43
✭ Horizon ✭,@lllHorizonlll,2023-01-24 13:08:23,@MicahSavedMe Schultz really isn't THAT bad is he? He is Dak's 2nd most targeted receiver after all.,,https://www.twitter.com/user/status/1617871938583670789,0,1,0.11
Talk 1370,@TALK1370,2023-01-24 13:08:02,Police: Shooting that killed 2 at youth program was targeted https://t.co/xwFIzIEiJQ,,https://www.twitter.com/user/status/1617871852864512000,0,0,9.26
Rahmantics,@RahmAntics,2023-01-24 13:07:59,RT @TedTNavyVetInMD: It will be interesting to see how this plays out. Marge is boxing 🥊 about three divisions above her weight class right now. I wonder what happens if she’s the first sitting MOC targeted by the @DOJ? @GOP @SpeakerMcCarthy https://t.co/TigCfg1DrP,,https://www.twitter.com/user/status/1617871839375818754,0,0,2.33
Coach JB,@JLBarnes4,2023-01-24 13:07:55,"RT @PFF_College: Jalin Hyatt: 156.3 passer rating generated when targeted last season

Highest among all players🔥 https://t.co/L9c4JjtZU4",,https://www.twitter.com/user/status/1617871821323513858,0,0,12.37
SK,@SK_Expert,2023-01-24 13:07:46,Ransomware-as-a-Service Group Allegedly Targeted Texas-Based PharmaCare Services https://t.co/K1bhmA9NB9 #cyber  #awareness #threatintell #CTI #intelligence #detect_and_response #EDR #XDR #CyberThreat #CyberThreatIntelligence #Zeroday #Vulnerability #RiskManagement #Vulnerabili…,,https://www.twitter.com/user/status/1617871783268425728,2,0,0.5
መሲ ጋል ራያ ማይጨው❤️,@mesiihiluf,2023-01-24 13:07:43,RT @WegahatSami: #WesternTigray &amp; #Irob  Amhara &amp; Eritrean* troops  have intentionally targeted women &amp;  children for the *past TWO  years &amp;  continuing . This must  END !!#EUActNow #Justice4Tigray #EritreaOutOfTigray @EUCouncil @POTUS @eucopresident @MFATurkey @SpainMFA @ItalyMFA @CzechMFA @ https://t.co/hW1ZbwuBfJ,,https://www.twitter.com/user/status/1617871769247047681,0,0,7.63
Yahoo News,@YahooNews,2023-01-24 13:07:41,Two teenage students were killed and a man was seriously injured in what police said was a targeted shooting at an alternative educational program designed to keep at-risk youth away from trouble. https://t.co/gnpclME1vu,,https://www.twitter.com/user/status/1617871764016533504,1,1,2373.35
unbound 🐂 💩,@JoshS_unbound,2023-01-24 13:07:37,@DU09BTC Montero as privacy coin is far from safe. It is specifically targeted by all regulators.,,https://www.twitter.com/user/status/1617871744299307010,0,1,0.11
KimberlyDaemon🏳️‍⚧️⚧😈 ΘΔ,@racerthelynx,2023-01-24 13:07:33,@Corgyote I mean looking at this from a swer opinion and someone who’s existed in kink spaces since 18 I can def say I’ve seen both sides of hill… abuse is honestly pretty rampant everywhere I think it’s hard to pinpoint an age group that’s targeted… it’s just all young vulnerable people,,https://www.twitter.com/user/status/1617871729401139201,0,0,0.24
Addis Standard,@addisstandard,2023-01-24 13:07:33,"Analysis: Shock,controversy rocks #Ethiopian Orthodox Tewahdo Church after Popes suspended for involving in “illegal appointment” threaten to split https://t.co/oQMfFklju6 “a great event that has targeted the church” has taken place,Patriarch of #EOTC said. 
@NatieFit reported.",,https://www.twitter.com/user/status/1617871728621019144,11,10,912.58
Malcolm Hart,@MrHart__,2023-01-24 13:07:26,"@connor_millimen @Beezntrees @Martimus_28 I wouldn't call it shutdown. He just wasn't targeted. The QB would see the WR he was covering being doubled then  you look on the other side and Amani is one on one, the QBs just took the easier option. It wasn't until the Seattle game when they relied on more one on one and it",,https://www.twitter.com/user/status/1617871698208124929,0,2,1.83
ቶባ ደጊም❤✍️💧,@arsu_2222,2023-01-24 13:07:18,RT @KidaneNgsti: #WesternTigray &amp; #Irob Amhara &amp; Eritrean troops have intentionally targeted women &amp; children for the past TWO years &amp; continuing . This must END !!#EUActNow #Justice4Tigray #EritreaOutOfTigray @EUCouncil @POTUS @eucopresident @MFATurkey @SpainMFA @ItalyMFA @CzechMFA https://t.co/VnWu7FRmSG,,https://www.twitter.com/user/status/1617871667509997569,0,0,0.61
Toby Morgan,@kivetonguy,2023-01-24 13:07:09,@RishiSunak Just think he could have easily targeted your own children! Imagine that! https://t.co/WT5JqXeKBo,,https://www.twitter.com/user/status/1617871630361067521,6,11,0.39
KAMR Local 4 News,@KAMRLocal4News,2023-01-24 13:07:08,Police: Shooting that killed 2 at youth program was targeted https://t.co/iNaQ2Xh0kn,,https://www.twitter.com/user/status/1617871624195215360,0,0,52.16
Ajyal,@TssalemAjyal,2023-01-24 13:07:00,"RT @NaqdPolitics: However, this bold move has not come without consequences. Recently, unidentified individuals targeted the #LBCI channel, the network that airs Hatoum’s show, with a bomb. The explosion caused significant material damage to the building.

https://t.co/fvPrapFGH0
#lebanon https://t.co/zEnDRFh8md",,https://www.twitter.com/user/status/1617871590506770434,0,0,1.51
Helper,@Helper37564,2023-01-24 13:06:55,YouTuberyuuking Something that you are targeted. I want to help you,,https://www.twitter.com/user/status/1617871569216491521,0,0,0.0
Stephen Campbell,@stepocampbell_,2023-01-24 13:06:47,"@markbowley I had two campaigns… I simply just stopped one

The bad one targeted too many countries and was less efficient",,https://www.twitter.com/user/status/1617871534680604673,0,2,1.32
Estifanos,@Estifanos_21,2023-01-24 13:06:44,RT @KidaneNgsti: #WesternTigray &amp; #Irob Amhara &amp; Eritrean troops have intentionally targeted women &amp; children for the past TWO years &amp; continuing . This must END !!#EUActNow #Justice4Tigray #EritreaOutOfTigray @EUCouncil @POTUS @eucopresident @MFATurkey @SpainMFA @ItalyMFA @CzechMFA https://t.co/VnWu7FRmSG,,https://www.twitter.com/user/status/1617871524807217154,0,0,2.73
nappedonthebed,@nappedonthebed,2023-01-24 13:06:36,$SPY $TSLA $AMZN $AAPL $MSFT $NFLX $PYPL  $BABA $MA $MU $M $BA $BBBY TOP stocks targeted for next week https://t.co/dqoVdzKwgc https://t.co/IMSSsrPeXA,,https://www.twitter.com/user/status/1617871490975944706,0,0,0.34
#1 PROUD AMERICAN GROUP,@Jake33076,2023-01-24 13:06:33,RT @tmsilverman: Antisemitism is not exclusive to one political party…but I am a Jew who was born in the USA and 99% of the antisemitism I’ve been targeted with comes from democrats.,,https://www.twitter.com/user/status/1617871476513996801,0,0,0.75
Sandi - Cktechconnect Online Marketing,@cktechsandi,2023-01-24 13:06:29,RT @CKAffordable: 10 Signs Your House Is Being Targeted By Burglars https://t.co/YHKVJQE61k @ckhomes4sale #safety #RealEstate https://t.co/FYVksl6KxR,,https://www.twitter.com/user/status/1617871459967434752,0,0,18.7
Steven Salvatore ☀️ NO PERFECT PLACES,@StevenSSWrites,2023-01-24 13:06:28,"@aaronhaceves still, i'll never comment on a review or begrudge a reader their opinion, despite it being incorrect 🤣. but if someone tags me (or any author) in a targeted, negative, harmful ""review,"" they shouldn't expect that author not to respond.",,https://www.twitter.com/user/status/1617871456507162624,0,1,1.45
€ZA£III30~🇲🇲,@ezl_969,2023-01-24 13:06:19,"RT @SpecialCouncil: ""In order to protect the people of #Myanmar, SAC-M urged UN member countries to block the support that the Myanmar military receives, including taking targeted action against arms dealers &amp; those responsible for supplying weapons factories."" #CutTheWeapons
https://t.co/d2ChozYX25",,https://www.twitter.com/user/status/1617871417210720258,0,0,1.2
"Aja Campbell, CSCS",@CoachAja21,2023-01-24 13:06:15,"I like using my time during recovery sessions with athletes to not only educate about the muscles targeted/ execution w each movement- but also other recovery and nutrition principles that will help make them successful, well rounded athletes. It ain’t always about heavy lifting. https://t.co/8IyEK9XYuo",,https://www.twitter.com/user/status/1617871401012322309,2,6,0.54
panenyaya,@RudoGumbo,2023-01-24 13:06:12,"RT @hwendec: The rigging of the 2023 election is now in motion. Human Rights organizations are now targeted for closure, our Party is banned and our leaders are in Jail. 291 NGOs fail to comply with regulations https://t.co/9EXidW43nq",,https://www.twitter.com/user/status/1617871388190314497,0,0,0.33
prangya pattnayak,@user_ps_1234,2023-01-24 13:06:03,"RT @BiggBossKHABREE: Shalin is being targeted by some housemates but is supported by the audience.

EPICENTER OF BB SHALIN https://t.co/gG7hoWzdbb",,https://www.twitter.com/user/status/1617871353327280128,0,0,0.0
Estifanos,@Estifanos_21,2023-01-24 13:06:03,RT @WegahatSami: #WesternTigray &amp; #Irob  Amhara &amp; Eritrean* troops  have intentionally targeted women &amp;  children for the *past TWO  years &amp;  continuing . This must  END !!#EUActNow #Justice4Tigray #EritreaOutOfTigray @EUCouncil @POTUS @eucopresident @MFATurkey @SpainMFA @ItalyMFA @CzechMFA @ https://t.co/hW1ZbwuBfJ,,https://www.twitter.com/user/status/1617871351800565766,0,0,2.73
0,@crypticit,2023-01-24 13:05:55,"@elonmusk @slashdot Cervical cancer vaccine had already included that magic portion and widely campaigned. I remember just after East Japan Great Earthquake (March 11, 2011), TV program wasn't usual and endlessly broadcasted the cervical cancer vaccine commercial. Then Covid vaccine. Targeted hard😭",,https://www.twitter.com/user/status/1617871317268828160,0,0,0.12
2020's ToughLove Totters.,@AliceTotterdown,2023-01-24 13:05:40,"@Glinner That advice was not targeted at cis women owning a real life cervix.

Stop making it all about some one else so you can jump to their defence. Centring it all back onto yourself @Glinner",,https://www.twitter.com/user/status/1617871253699989505,0,0,0.09
RT_India,@RT_India_news,2023-01-24 13:05:36,"❗️🇷🇺 Security Service Raids 'Terrorist Cell' in Crimea

The FSB targeted individuals linked to the Hizb ut-Tahrir group. Officials say their activities were being co-ordinated from Ukraine - as they attempted to recruit local Muslims. https://t.co/nrAhL4y5oX",,https://www.twitter.com/user/status/1617871240273997824,0,2,12.94
Edeh Darlington,@EdehDarlington5,2023-01-24 13:05:34,"@Morris_Monye This is targeted at Obi. They want to affect his demography. The youths are the follows of Obi, that's why they want to make sure they don't vote",,https://www.twitter.com/user/status/1617871230421565442,0,7,0.04
Tom Toolan,@Icatgbl,2023-01-24 13:05:26,"RT @FairParentingUK: Many thanks. Targeted mums and dads by a very talented artist called Kevin Carden. 

Abusers use #FalseAllegations, #Gaslighting, #ParentalAlienation and any other method they can. Their aim is destruction. https://t.co/Kr2kUZ34mu",,https://www.twitter.com/user/status/1617871196762288130,0,0,1.42
kuldeep koul,@kuldeep67151954,2023-01-24 13:05:24,"RT @SanjayK40544260: @Batt_kot @rautsanjay61 @OfficeofUT @sahnishivsenajk Only solution Relocation to jammu RC Office to prevent further targeted killings in kashmir 
Release pending salaries #right_to_live",,https://www.twitter.com/user/status/1617871189128646656,0,0,0.1
Manuel de los Reyes,@MaxogramManuel,2023-01-24 13:05:11,"@bidonkules 2/2...  Peña also visited 3 of the targeted officials' homes unannounced to complain the election was fraudulent.
https://t.co/i41kB9yg62",,https://www.twitter.com/user/status/1617871135668080640,1,1,0.36
Domala(Shalin fan),@DomaShe32662337,2023-01-24 13:05:10,"RT @BiggBossKHABREE: Shalin is being targeted by some housemates but is supported by the audience.

EPICENTER OF BB SHALIN https://t.co/gG7hoWzdbb",,https://www.twitter.com/user/status/1617871130588762113,0,0,0.14
RPGrinders,@RPGrinders,2023-01-24 13:05:08,"RT @Larry021880951: https://t.co/65VLMbuxqH
\\ this is not freedom 🇺🇸 🙆🏾‍♂️ \\
Two students were killed Monday and an adult employee was injured in what police said was a targeted shooting at a Des Moines school that is dedicated to helpi...",,https://www.twitter.com/user/status/1617871120111407106,0,0,0.45
Lori Flesburg,@LoriFlesburg,2023-01-24 13:05:07,"@NFLFilms @PatrickMahomes @Chiefs Was it a targeted hit on Mahomes?  At first I thought it was an accident, but it looks like Arden was intentionally trying to harm.  Knows Patrick doesn’t have ball, looks down at Patrick’s leg, then moves knee out and drops all his weight on leg? https://t.co/YaHp8z9EOF",,https://www.twitter.com/user/status/1617871116659462148,1,13,0.02
𝑩𝒂𝒉𝒂𝒓,@itz_bahar,2023-01-24 13:04:50,"RT @YousefA15346417: The survival question is paramount for the Hazaras, since they have been targeted by numerous suicide and orchestrated attacks by the Taliban, IS-KP and other active similar groups in Afghanistan in recent years. 
#StopHazaraGenocide
#FreeAliyaAzizi",,https://www.twitter.com/user/status/1617871045465354241,0,0,0.98
Dave Q,@ReznorGalt,2023-01-24 13:04:44,"@Twitter Why are age, religion, gender, and sexual identity in your list of targeted identity, but not political affiliation? Conservatives are the most targeted group of people for harassment and threats of violence. 

Are some people more equal than 
others?",,https://www.twitter.com/user/status/1617871020316323842,0,0,0.01
Zama Kganyago,@ZamaKganyago,2023-01-24 13:04:44,RT @MnisiNkosikhona: JUST IN: Gauteng police have arrested a 38-year-old alleged serial rapist who is said to have targeted victims in the Tembisa and Benoni areas. The suspect is expected to appear in court today. He has been linked to 35 cases which include kidnapping. https://t.co/90VvEiEdBi,,https://www.twitter.com/user/status/1617871018953158658,0,0,2.96
Pam King Sams,@Pamkingsams,2023-01-24 13:04:26,"In a paper published in the journal Nature Biotechnology, University of Cambridge researchers have outlined a new DNA sequencing method that can detect where and how small molecule drugs interact with the targeted genome.
#cambridgeuniversity #DNA #genome

https://t.co/YJho7BvR6X",,https://www.twitter.com/user/status/1617870946626580485,0,0,0.9
George Jackson - Assassinated Black Panther,@Abolish__Police,2023-01-24 13:04:23,"@Maria_Hinojosa Bikers
The notoriously oppressed minority targeted by state violence for centuries.",,https://www.twitter.com/user/status/1617870930566598658,0,1,0.02
ageismcarole evans,@caroleevans,2023-01-24 13:04:11,"RT @MDayCassandra: @NHSEngland Perhaps you should have targeted the appeal to the people who really need cervical smear tests... all women, including those who identify as transmen and non-binary. 

Keep the language simple, demonstrate respect for all females and expect staff to tailor the service to patient.",,https://www.twitter.com/user/status/1617870880150880257,0,0,2.2
Yoda Sheisty,@YodaSheisty,2023-01-24 13:04:03,"RT @winemedineme: Important to note that this happened on Lunar New Year less than 12 hours after a similarly targeted shooting in LA. 

https://t.co/eoU0qGNKvi",,https://www.twitter.com/user/status/1617870849733955584,0,0,0.63
Ken McManus,@kokoken53,2023-01-24 13:03:57,"@RGIII Stefon's frustration is understandable in one way, yet he was targeted 10 times Sunday and caught only four. And showing up your QB in front of network cameras isn't a classy thing to do. That said, he and Josh are friends. They'll work it out.",,https://www.twitter.com/user/status/1617870824261980161,0,0,0.01
rohit patyal,@Rohit4467,2023-01-24 13:03:48,"RT @BiggBossKHABREE: Shalin is being targeted by some housemates but is supported by the audience.

EPICENTER OF BB SHALIN https://t.co/gG7hoWzdbb",,https://www.twitter.com/user/status/1617870787456929795,0,0,0.0
Glasgow University SRC,@glasgowunisrc,2023-01-24 13:03:47,"Be aware ⚠️ Suspicious Package Drug Scam 📦

A number of international students living in PBSAs have recently been targeted by a scam involving inadvertently accepting packages on behalf of other people which contain large quantities of cannabis.

Info ➡️ https://t.co/N1eKYf5rvD https://t.co/0BSnYRuTm0",,https://www.twitter.com/user/status/1617870781970788354,6,4,23.68
Rick - Cktechconnect Online Marketing,@cktechRick,2023-01-24 13:03:45,RT @CKAffordable: 10 Signs Your House Is Being Targeted By Burglars https://t.co/YHKVJQE61k @ckhomes4sale #safety #RealEstate https://t.co/FYVksl6KxR,,https://www.twitter.com/user/status/1617870771661209608,0,0,15.9
WFXR News,@WFXRnews,2023-01-24 13:03:44,Police: Shooting that killed 2 at youth program was targeted https://t.co/RLpPqLRFfP,,https://www.twitter.com/user/status/1617870768318169088,0,0,12.11
Creatorskid,@Tuberoot,2023-01-24 13:03:39,"Someone told me they thought the Covid virus came from Ukraine. But that would mean a virus made in Ukraine, was taken to Wuhan China, was released and targeted someone to begin spread in a place where there just happened to be a virology lab. Sounds sketchy.",,https://www.twitter.com/user/status/1617870747371995143,0,0,0.34
Prathamesh Shetty,@prathameshprs_,2023-01-24 13:03:37,"RT @BiggBossKHABREE: Shalin is being targeted by some housemates but is supported by the audience.

EPICENTER OF BB SHALIN https://t.co/gG7hoWzdbb",,https://www.twitter.com/user/status/1617870741177004032,0,0,0.01
