User,Username,UTC Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
"Elizabeth Santiago, PhD",@LizNarratives,2023-02-03 01:03:23,"RT @sandylocks: While it's personally dispiriting to see your work targeted in bad faith, what's more distressing to me is that the lives of women of color I've written about are being diminished and erased in a political moment in which we need their stories most.",,https://www.twitter.com/user/status/1621313363430055936,0,0,1.34
Kevin Collins,@chpcsp,2023-02-03 01:03:20,"RT @baileyspapa: ""Omar claimed she is being 'targeted' by Republicans for being an immigrant, Muslim""

@Ilhan....  you are being 'targeted' because you're anti-Semitic and anti-American. You’re being judged on your actions. 

https://t.co/0SxQvAaNPX",,https://www.twitter.com/user/status/1621313353946628097,0,0,1.31
Michelle,@squirrel_nutzzz,2023-02-03 01:03:18,@thatmidgamer @tragicbirdapp They targeted anyone within their grasp that they could say was not of pure Aryan race. Here's a resource that gives information on other people who were targeted for extermination by the Nazis. https://t.co/BjaOZoBWuj,,https://www.twitter.com/user/status/1621313342647455746,0,0,0.06
Mostly Peaceful Iceburg,@sixty_oz,2023-02-03 01:03:15,"RT @DeAnna4Congress: 🚨BREAKING: 7 Homeschooled Children STOLEN by CPS! 

Christian &amp; UnVaxed Children being Targeted!😣 Hear this heartbreaking story with @letmychildrengo 

👇🏼Watch FULL Interview link below👇🏼

https://t.co/ARoHooVH20 https://t.co/kwKYJZ7JXe",,https://www.twitter.com/user/status/1621313330882150400,0,0,0.04
Elizabeth,@hattsf36,2023-02-03 01:03:13,RT @Joshuajered: BREAKING: New Jersey Republican Councilwoman Eunice Dwumfour was assassinated outside her home. This was the scene overnight in Sayreville where her white SUV crashed after gunshots rang out. Police say it appears she was targeted and are still searching for several suspects. https://t.co/O01Scjcmpm,,https://www.twitter.com/user/status/1621313321415614465,0,0,0.23
can’t handle this ?,@nledbetter22,2023-02-03 01:03:10,"How sad.

New Jersey Councilwoman Shot and Killed in Her Car
Police say Eunice Dwumfour was shot in a targeted killing.",,https://www.twitter.com/user/status/1621313310896406528,0,0,0.07
Jim Lee,@Jim_Lee_SC,2023-02-03 01:03:10,"RT @DC_Draino: Nothing to see here

Just a Republican politician assassinated in a targeted shooting in New Jersey

Even though she is a black woman, the media will sweep this under the rug b/c she’s conservative

Say her name - Eunice Dwumfour
https://t.co/L0UUAufXdS",,https://www.twitter.com/user/status/1621313309126397956,0,0,1.08
traci,@tracilynnnnnnnn,2023-02-03 01:03:07,"RT @DC_Draino: Nothing to see here

Just a Republican politician assassinated in a targeted shooting in New Jersey

Even though she is a black woman, the media will sweep this under the rug b/c she’s conservative

Say her name - Eunice Dwumfour
https://t.co/L0UUAufXdS",,https://www.twitter.com/user/status/1621313299714572290,0,0,0.21
BeerMan🔨,@TXBeerMan55,2023-02-03 01:03:06,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621313295067103232,0,0,0.08
Chlo 💗💜💙🌻,@omensandroses,2023-02-03 01:03:04,"RT @sandylocks: While it's personally dispiriting to see your work targeted in bad faith, what's more distressing to me is that the lives of women of color I've written about are being diminished and erased in a political moment in which we need their stories most.",,https://www.twitter.com/user/status/1621313286128996353,0,0,0.07
"Keith Stockerl-Goldstein, MD 😷",@CyclingDoctor,2023-02-03 01:03:04,"RT @TargetedOnc: Peter Voorhees, MD of @AtriumHealth reviews bispecifics under development and updated outcomes data from the MonumenTAL-1 trial, evaluating talquetamab in patients with R/R #multiplemyeloma. #mmsm

https://t.co/cPf8bd5wPX",,https://www.twitter.com/user/status/1621313285919219713,0,0,3.15
Brown Sugar/ FBA all day,@BrownSu60905712,2023-02-03 01:03:04,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621313284564467719,0,0,0.07
Ruthless Digital,@BowTiedGoogle,2023-02-03 01:02:59,"RT @BowTiedGoogle: 1. Add an email capture pop-up
2. Split test offers to find best sign-up rate
3. Start sending Email/SMS campaigns &amp; flows
4. Build up a large email list
5. Upload list to Google Ads
6. Create a lookalike audience
7. Run targeted ads to them
8. Profit.

Homeage @EcomShri",,https://www.twitter.com/user/status/1621313265103159296,0,0,0.64
maryann t,@maryanntkach,2023-02-03 01:02:58,RT @ABC: New Jersey councilwoman shot and killed in possible targeted attack outside her home. https://t.co/uY90m8ZCUh,,https://www.twitter.com/user/status/1621313261718351872,0,0,1.03
😈DestinyRules78😈,@DestinyRules78,2023-02-03 01:02:58,RT @ABC: New Jersey councilwoman shot and killed in possible targeted attack outside her home. https://t.co/uY90m8ZCUh,,https://www.twitter.com/user/status/1621313260182970368,0,0,1.38
lostsoul,@lostsoul22345,2023-02-03 01:02:56,"@harleysjokers @Paladin000Dark @Ivdown12 Majority of the comments that are 1 review literally list them "" forcing a gay agenda"" and it's the only episode targeted.

Stop being Delusional SARA and move on",,https://www.twitter.com/user/status/1621313253459509249,0,0,0.02
mom in nj,@jjp2263,2023-02-03 01:02:55,"RT @IsaiahLCarter: This is bad.

Very, VERY bad.

And frankly, I need for @MSNBC, @CNN, @washingtonpost and @nytimes to report on this, and FAST.

Someone just killed a sitting Republican councilwoman in Sayreville, New Jersey, and there's RADIO FUCKING SILENCE from you.
 https://t.co/8z9XS7Vven",,https://www.twitter.com/user/status/1621313246086021121,0,0,1.2
Angel,@angeltrueblue,2023-02-03 01:02:54,"RT @KariLakeWarRoom: 🚨Breaking🚨

Maricopa County Tabulation &amp; Election Center had a “heat map” in their central count showing “Republican Voter Dot Density.

Our team compared it with the locations where tabulator failures occurred on Election Day 

This was a targeted attack on Republican voters https://t.co/mB0JE8a7e4",,https://www.twitter.com/user/status/1621313245285056513,0,0,2.32
Dan M is NOT a WokeTard,@DanMajo36947713,2023-02-03 01:02:51,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621313231301103616,0,0,0.07
ADHD et al.,@ADHD_et_al,2023-02-03 01:02:51,"RT @sandylocks: While it's personally dispiriting to see your work targeted in bad faith, what's more distressing to me is that the lives of women of color I've written about are being diminished and erased in a political moment in which we need their stories most.",,https://www.twitter.com/user/status/1621313229900103682,0,0,0.4
🎀 TrumpGirlOnFire 🔥,@justice_just4,2023-02-03 01:02:50,RT @FarmGirlCarrie: This lovely young woman and mother was gunned down in front of her home. We want answers as to why she was targeted @GovMurphy! https://t.co/MjXIvvmoPB,,https://www.twitter.com/user/status/1621313228163915776,0,0,4.24
Radhika Arora,@Radhika37412127,2023-02-03 01:02:50,"RT @PriyAnkitFC: Pri cleaned Nim Eyes.❤️

Even After nim Targeted her yesterday Still She is Caring forher,She Has the biggest Heart&lt;3

#PriyankaChaharChoudhary #PriyAnkit #BiggBoss16 #BB16 https://t.co/FA6wbE5PzB",,https://www.twitter.com/user/status/1621313226750443522,0,0,0.04
Carla D. Martin,@carladmartin,2023-02-03 01:02:37,"RT @sandylocks: While it's personally dispiriting to see your work targeted in bad faith, what's more distressing to me is that the lives of women of color I've written about are being diminished and erased in a political moment in which we need their stories most.",,https://www.twitter.com/user/status/1621313173461647360,0,0,4.61
#BlueMAGAisAcultJustLikeMAGA,@RobertaAAvery,2023-02-03 01:02:34,"RT @MaxBlumenthal: Ilhan Omar wasn’t stripped from committee because she was a woman of color; the GOP ran a Somali woman against her. 

She was targeted for the same reason Corbyn was in the UK: the Israel lobby’s Benjamins. 

No mention of this or Palestine by AOC &amp; Squad. https://t.co/1UqvRGxM6i",,https://www.twitter.com/user/status/1621313158366257152,0,0,1.5
Kiwikatz,@Kiwikatz1,2023-02-03 01:02:33,"RT @SamChadwick123: @NewstalkZB Makes sense

If they’re a highly stolen/targeted item (they are) sell them in a more secure environment 

But people won’t like a solution like that",,https://www.twitter.com/user/status/1621313155619229696,0,0,1.99
YankeeCDN,@YankCanuck,2023-02-03 01:02:33,RT @tylerbowyer: Where is the national media outrage over this black councilwoman who was targeted and murdered? Where is BLM and their corporate sponsors? https://t.co/Cfje4SbUYX,,https://www.twitter.com/user/status/1621313155396734981,0,0,0.15
Kelly Bainbridge,@KellyBainbridg6,2023-02-03 01:02:31,"Prayers to her family. So young and successful. Gone too soon. 

If this was over politics we live in a sad world.

https://t.co/N8AwAgse7z",,https://www.twitter.com/user/status/1621313148312588289,0,1,1.73
Ana,@Ana4Latinas,2023-02-03 01:02:30,RT @ABC: New Jersey councilwoman shot and killed in possible targeted attack outside her home. https://t.co/uY90m8ZCUh,,https://www.twitter.com/user/status/1621313141756895236,0,0,0.45
Garrett,@Garrett99325828,2023-02-03 01:02:29,RT @tylerbowyer: Where is the national media outrage over this black councilwoman who was targeted and murdered? Where is BLM and their corporate sponsors? https://t.co/Cfje4SbUYX,,https://www.twitter.com/user/status/1621313139894525952,0,0,0.18
Burnt Toast,@realBurnt_Toast,2023-02-03 01:02:27,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621313132533620738,0,0,0.01
SLOWW + 🤍💜,@Viiiictorrrrrrr,2023-02-03 01:02:21,"RT @OptaJoao: 69 - Vinícius Júnior is the most fouled player in La Liga this season, winning 69 fouls. Targeted. https://t.co/vAqXuNLCtd",,https://www.twitter.com/user/status/1621313105157406722,0,0,0.82
Alfred Marchand,@AJ_marchand,2023-02-03 01:02:20,RT @tylerbowyer: Where is the national media outrage over this black councilwoman who was targeted and murdered? Where is BLM and their corporate sponsors? https://t.co/Cfje4SbUYX,,https://www.twitter.com/user/status/1621313102250655748,0,0,0.01
"I AM THE TRUTH THE LIGHT, THE WAY",@TheOneJuan911,2023-02-03 01:02:20,"You guys, remember how when I said you're a targeted individual shit starts disappearing. Example: I had these favorite colognes and they all got discontinued! This brings me to @TacoTime, they had my favorite breakfast burritos and they discontinued them 😂",,https://www.twitter.com/user/status/1621313101361745920,0,0,0.0
DHAJA RAM,@DHAJARAM9,2023-02-03 01:02:20,"RT @MintuIn75893528: Saint dr.@Gurmeetramrahim Ji insan always guide his peers about right ways to lead &amp; manage life. One of the concerns Guru Ji targeted is our money management, where we all struggle. Pita g gave simple easy way to monitor our expenses &amp; spend wisely in future .#SpendWisely https://t.co/1eoiEb3Tof",,https://www.twitter.com/user/status/1621313099432349699,0,0,0.01
Jeffrey Evan Gold,@jeffgoldesq,2023-02-03 01:02:18,RT @ABC: New Jersey councilwoman shot and killed in possible targeted attack outside her home. https://t.co/uY90m8ZCUh,,https://www.twitter.com/user/status/1621313093841330177,0,0,13.55
❌ 🇬🇧 Charlie Briton #AWPFS 🇬🇧,@CharlieRatster,2023-02-03 01:02:18,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621313093488746498,0,0,3.49
CooperUSA,@CooperUSAF,2023-02-03 01:02:18,"RT @DC_Draino: Nothing to see here

Just a Republican politician assassinated in a targeted shooting in New Jersey

Even though she is a black woman, the media will sweep this under the rug b/c she’s conservative

Say her name - Eunice Dwumfour
https://t.co/L0UUAufXdS",,https://www.twitter.com/user/status/1621313091798548483,0,0,0.51
StealthRider,@rider_stealth,2023-02-03 01:02:16,"RT @baileyspapa: ""Omar claimed she is being 'targeted' by Republicans for being an immigrant, Muslim""

@Ilhan....  you are being 'targeted' because you're anti-Semitic and anti-American. You’re being judged on your actions. 

https://t.co/0SxQvAaNPX",,https://www.twitter.com/user/status/1621313082239639554,0,0,1.2
Alex gundry,@Alexgundry3,2023-02-03 01:02:15,RT @Joshuajered: BREAKING: New Jersey Republican Councilwoman Eunice Dwumfour was assassinated outside her home. This was the scene overnight in Sayreville where her white SUV crashed after gunshots rang out. Police say it appears she was targeted and are still searching for several suspects. https://t.co/O01Scjcmpm,,https://www.twitter.com/user/status/1621313081753190400,0,0,0.05
grieverus max,@GrieverusM,2023-02-03 01:02:12,"RT @MaxBlumenthal: Ilhan Omar wasn’t stripped from committee because she was a woman of color; the GOP ran a Somali woman against her. 

She was targeted for the same reason Corbyn was in the UK: the Israel lobby’s Benjamins. 

No mention of this or Palestine by AOC &amp; Squad. https://t.co/1UqvRGxM6i",,https://www.twitter.com/user/status/1621313065970176000,0,0,0.06
Manisha Verma,@Manisha66409386,2023-02-03 01:02:12,"RT @Priynka_Fc: #priyankachaharchoudhary literally slayed the task,😎 she was most targeted but she didnt move &amp; standing like a solid rock. 🔥👑
Super Proud of Her, Indeed she is SHERNI PRIYANKA. ❤️

#BiggBoss16 #PriyankaPaltan #BB16 #BiggBoss16 #PriyanKit #PriyankalsTheBoss #BBQueenPriyanka https://t.co/dDtnub4yoL",,https://www.twitter.com/user/status/1621313065546559489,0,0,0.04
Patriot 🍊🍊🍊,@MAGAPatriot85,2023-02-03 01:02:11,"RT @DC_Draino: Nothing to see here

Just a Republican politician assassinated in a targeted shooting in New Jersey

Even though she is a black woman, the media will sweep this under the rug b/c she’s conservative

Say her name - Eunice Dwumfour
https://t.co/L0UUAufXdS",,https://www.twitter.com/user/status/1621313061335302144,0,0,1.38
𝕿𝖍𝖊 𝕷𝖎𝖔𝖓𝖊𝖘𝖘™️,@CL4WS_OUT,2023-02-03 01:02:10,@KarlaKom50 @CoVet_81 @JayWinkler22 @Davidvondave @USAFirstPatriot @GreyLady45 @thandar324 @mil_vet17 @BradhamShannon @USAVet_5 @MaldonDonmal @PSwal807 @DonGreger @NaramoreChris @dcagnolatti @tugbot2944 @hsemorris @JosephAgolf @MattGBO @OGJavaB1 @MikeCompton @TeamGibson4GOV @AugustusMcRae1 Really? Elon said scroll on by. She’s a veteran and my friend. This is targeted harassment.,,https://www.twitter.com/user/status/1621313059175153665,0,1,12.52
Heather Haworth 🇺🇦 🌻 #StandWithUkraine 💜🏳️‍🌈,@HeatherHawort17,2023-02-03 01:02:10,RT @ABC: New Jersey councilwoman shot and killed in possible targeted attack outside her home. https://t.co/uY90m8ZCUh,,https://www.twitter.com/user/status/1621313058801852417,0,0,1.06
alwaysintheLead,@AlwaysintheLEAD,2023-02-03 01:02:09,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621313053189873664,0,0,0.18
charlene brown,@1956kobe,2023-02-03 01:02:03,RT @tylerbowyer: Where is the national media outrage over this black councilwoman who was targeted and murdered? Where is BLM and their corporate sponsors? https://t.co/Cfje4SbUYX,,https://www.twitter.com/user/status/1621313030754820096,0,0,0.75
Ricky🇺🇸,@rick_anthony52,2023-02-03 01:01:54,RT @Joshuajered: BREAKING: New Jersey Republican Councilwoman Eunice Dwumfour was assassinated outside her home. This was the scene overnight in Sayreville where her white SUV crashed after gunshots rang out. Police say it appears she was targeted and are still searching for several suspects. https://t.co/O01Scjcmpm,,https://www.twitter.com/user/status/1621312990640234498,0,0,3.88
ABC News,@ABC,2023-02-03 01:01:53,New Jersey councilwoman shot and killed in possible targeted attack outside her home. https://t.co/uY90m8ZCUh,,https://www.twitter.com/user/status/1621312989541408768,46,52,30030.7
Loois_Sypher,@LooisSypher,2023-02-03 01:01:53,https://t.co/sLhHLyxVIy,,https://www.twitter.com/user/status/1621312988723519488,0,0,0.24
Misrak Aklilu,@misrak_aklilu9,2023-02-03 01:01:52,"RT @zekios5060: Where is the independent investigation and Justices?Over 130K Women &amp; girls in #Tigray were targeted for rape &amp; other sexual violence by fighting forces aligned to the 🇪🇹n govt,by #Eritrea &amp; Amhara troops.🗣 @UNHumanRights @UNOCHA #EritreaOutOfTigray #Justice4TigraysWomenAndGirls https://t.co/uXfi34c6js",,https://www.twitter.com/user/status/1621312982541295618,0,0,3.23
💫HARPAZŌED soon josh💫✨☀️🔥🕎,@palavrossavrvs,2023-02-03 01:01:51,RT @Joshuajered: BREAKING: New Jersey Republican Councilwoman Eunice Dwumfour was assassinated outside her home. This was the scene overnight in Sayreville where her white SUV crashed after gunshots rang out. Police say it appears she was targeted and are still searching for several suspects. https://t.co/O01Scjcmpm,,https://www.twitter.com/user/status/1621312980641013760,0,0,25.83
DragonDesigns 🦅🚵‍♂️,@DragonDesigns86,2023-02-03 01:01:50,"RT @JasonBassler1: One aspect of the #TyreNichols case that isn't being talked about by the media is he was targeted bc he was seeing one of the cops wives who killed him.

Rogue cops hunting a man down to beat him to death discredits the legitimacy of law enforcement more than a few ""racist cops.""",,https://www.twitter.com/user/status/1621312973338808324,0,0,1.14
William Foster Bitcoin Era,@fedupmanbitcoin,2023-02-03 01:01:48,RT @officer_Lew: BREAKING 🚨: 30 Year-Old Republican New Jersey councilwoman Eunice Dwumfor SHOT AND KILLED behind the wheel of her SUV outside her home in TARGETED attack https://t.co/9muOX346KI,,https://www.twitter.com/user/status/1621312966971822082,0,0,0.85
🦇,@gothamfreak_,2023-02-03 01:01:43,"again, these accounts didn’t say anything dumb or wrong

maybe makes sense to dc comic fans but you don’t want this complexity in your shared movie universe targeted at regular folk

that’s why i wanted strong/full reboot from what was already a mess for years.",,https://www.twitter.com/user/status/1621312946583240706,0,10,0.77
Cory R Baumann,@infitcoachcory,2023-02-03 01:01:43,"Maximize Your Workout Time with These Targeted Abs and Core Exercises...

#abs #core #abworkout #coreworkout #fitness #busyprofessionals #busymom #busydad https://t.co/NibiJ4YG91",,https://www.twitter.com/user/status/1621312943853039617,0,0,0.17
Bakpaoputih,@Bakpaoputih1,2023-02-03 01:01:42,"RT @BarkJack_: Don't forget who tipped you off to the fact that there are ongoing investigations into targeted social media manipulation against the Royal Family.  

You read it @barkjack_ first!",,https://www.twitter.com/user/status/1621312941952991232,0,0,0.1
pow,@pow_unki,2023-02-03 01:01:41,"RT @sandylocks: While it's personally dispiriting to see your work targeted in bad faith, what's more distressing to me is that the lives of women of color I've written about are being diminished and erased in a political moment in which we need their stories most.",,https://www.twitter.com/user/status/1621312936458309632,0,0,0.34
Danielle Nace,@nacedanielle1,2023-02-03 01:01:40,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621312932628889600,0,0,0.0
Dan M is NOT a WokeTard,@DanMajo36947713,2023-02-03 01:01:39,"RT @DC_Draino: Nothing to see here

Just a Republican politician assassinated in a targeted shooting in New Jersey

Even though she is a black woman, the media will sweep this under the rug b/c she’s conservative

Say her name - Eunice Dwumfour
https://t.co/L0UUAufXdS",,https://www.twitter.com/user/status/1621312930993131520,0,0,0.07
Molly M,@m_mwly,2023-02-03 01:01:33,"RT @PempheroMphande: Day 3 of the Lindiwe Kondowe fundraiser and we are on MWK3,108,797 of the targeted 14 mil. Don't stop donating, liking or Rt &amp; thank you!

Airtel Money: 
0991938236 Brian
0994576455 Elizaberth
0998985799 Thokozani
0991701597 Phyllis 
Mpamba: 0882918035 Thokozani 
NB: 1005487524 https://t.co/JfGAuxcF7R",,https://www.twitter.com/user/status/1621312905974059009,0,0,51.74
Lord Matthew,@scoterphoto,2023-02-03 01:01:32,RT @Joshuajered: BREAKING: New Jersey Republican Councilwoman Eunice Dwumfour was assassinated outside her home. This was the scene overnight in Sayreville where her white SUV crashed after gunshots rang out. Police say it appears she was targeted and are still searching for several suspects. https://t.co/O01Scjcmpm,,https://www.twitter.com/user/status/1621312899246444545,0,0,1.67
Meaziaxum,@meazaaxum,2023-02-03 01:01:30,"RT @zekios5060: Where is the independent investigation and Justices?Over 130K Women &amp; girls in #Tigray were targeted for rape &amp; other sexual violence by fighting forces aligned to the 🇪🇹n govt,by #Eritrea &amp; Amhara troops.🗣 @UNHumanRights @UNOCHA #EritreaOutOfTigray #Justice4TigraysWomenAndGirls https://t.co/uXfi34c6js",,https://www.twitter.com/user/status/1621312892019646465,0,0,3.02
traceyanni💙🐕🦅🍹☃️🌊🇺🇦🌈🌻,@WeikTracey,2023-02-03 01:01:28,"RT @atrupar: Ilhan Omar closes the debate and says, ""this debate today is about who gets to me an American ... I am Muslim. I am an immigrant ... is anyone surprised that I am being targeted? ... I am an American. https://t.co/vKNzXXJSse",,https://www.twitter.com/user/status/1621312884188774406,0,0,3.35
SpecialDefense,@Infos_defense,2023-02-03 01:01:24,RT @ChuckPfarrer: BAKHMUT AXIS /1425 UTC 2 FEB/ RU forces have cut the  T-05-13 HWY N of Bakhmut at Blahodatne. UKR staged a disruptive counter-strike against RU areas near Klischiivka. UKR Missile and Artillery targeted RU troop concentrations and a HQ element. https://t.co/PcgxpCrhuN,,https://www.twitter.com/user/status/1621312866518269952,0,0,1.79
biobiogirl,@biobiogirl1,2023-02-03 01:01:23,"RT @EricShapiro3: @SenSanders @biobiogirl1 @IlhanMN I wish more Dems had the courage and integrity to admit that right-wing bigots targeted Ilhan Omar (including death threats) for her her race/religion when it mattered most. Instead, they helped smear her. Their words of support now are too little, too late.",,https://www.twitter.com/user/status/1621312860751073282,0,0,0.2
Rxpmoss1,@huntsing1,2023-02-03 01:01:23,"RT @TaraBull808: AOC reacts to Rep. Omar being removed from Foreign Affairs Committee — says women of color are being targeted.

How many religious sermons did she watch in preparation for this?

Video credit: @DailyCaller https://t.co/X1A0E8nozq https://t.co/PP0opOnug7",,https://www.twitter.com/user/status/1621312859987902464,0,0,0.96
Papua Hunter,@cintiaciputra,2023-02-03 01:01:21,"Bank Indonesia Governor Perry Warjiyo said that the construction of BI Representative Office in West Papua Province will begin soon this year and is targeted to be completed in 2024.
https://t.co/xu5TzL3URt",,https://www.twitter.com/user/status/1621312853058936833,2,2,2.5
#Amharamustriseup,@Amharamustrise1,2023-02-03 01:01:21,"RT @tititeklu: We must raise our voices &amp; speak out for the Amhara people who are being targeted in a campaign of ethnic cleansing. We must stand in solidarity and demand justice for these victims.
#AmharaGenocide 
#AmharaGenocideInOromia  
@theweeknd
@lemnsissay
@AmharaVlog",,https://www.twitter.com/user/status/1621312851565592577,0,0,0.01
OF_LIGHT,@Soilworker4life,2023-02-03 01:01:20,RT @ChuckCallesto: BREAKING REPORT: 30 Year-Old Republican New Jersey councilwoman Eunice Dwumfor SHOT AND KILLED behind the wheel of her SUV outside her home in TARGETED attack...,,https://www.twitter.com/user/status/1621312850047430656,0,0,0.13
WIP,@cinnaMENA,2023-02-03 01:01:20,"RT @sandylocks: While it's personally dispiriting to see your work targeted in bad faith, what's more distressing to me is that the lives of women of color I've written about are being diminished and erased in a political moment in which we need their stories most.",,https://www.twitter.com/user/status/1621312849791393793,0,0,2.16
Snow65snow,@Snow65Snow,2023-02-03 01:01:17,"RT @baileyspapa: ""Omar claimed she is being 'targeted' by Republicans for being an immigrant, Muslim""

@Ilhan....  you are being 'targeted' because you're anti-Semitic and anti-American. You’re being judged on your actions. 

https://t.co/0SxQvAaNPX",,https://www.twitter.com/user/status/1621312837221072896,0,0,2.1
Rootin'ForPutin,@FightForAssange,2023-02-03 01:01:13,RT @DC_Draino: We just endured the worst pandemic in 100 years after a lab leaked a deadly virus &amp; now we learn from Hunter Biden’s laptop that he’s a partial owner of a bioweapon facility in Ukraine targeted by Putin that received DoD funding &amp; it’s somehow not the biggest story in the world,,https://www.twitter.com/user/status/1621312820557287425,0,0,0.22
shahrzad,@ShahrzaddEz,2023-02-03 01:01:13,RT @paulsakkal: A Senate committee is set to call for the listing of Iran's IRGC as a terror outfit. It coincides with new evidence of the Iranian embassy intimidating Australian citizens &amp; another case of an Iranian relative of Australian demonstrators violently targeted https://t.co/5GE2rlogIU,,https://www.twitter.com/user/status/1621312819453902853,0,0,0.03
