created_at,tweet_id,tweet_id_str,tweet,threat_type,user_json,tweet_schema,user_id,user_id_str,user_name,screen_name
14-10-2020 02:20,1.83E+38,1.83E+38,"Ugh, tried every penny to fix that leak but even the DIY secret handshake of the National Cleanup wouldn't budge. If only I'd switched my secret life to mastering basic home repair. #FridayNightProbs",Normal,"{""id"": 188310059374970693970572031693161840452, ""id_str"": ""188310059374970693970572031693161840452"", ""name"": ""@RhondaGill27"", ""screen_name"": ""@RhondaGill27""}","{""id"": 183439427056034782878427079923409717129, ""id_str"": ""183439427056034782878427079923409717129"", ""created_at"": ""2020-10-14 02:20:48"", ""text"": ""Ugh, tried every penny to fix that leak but even the DIY secret handshake of the National Cleanup wouldn't budge. If only I'd switched my secret life to mastering basic home repair. #FridayNightProbs"", ""user"": {""id"": 188310059374970693970572031693161840452, ""id_str"": ""188310059374970693970572031693161840452"", ""name"": ""@RhondaGill27"", ""screen_name"": ""@RhondaGill27""}}",1.88E+38,1.88E+38,@RhondaGill27,@RhondaGill27
14-03-2025 16:02,2.29E+38,2.29E+38,"Ugh, adulthood doom. Just found an old teddy bear in the storage closet... it's not bringing back the joy of childhood, but man, could I have a rejuvenatingtramplan instead #StressLess",Normal,"{""id"": 14116362373383994075303221336956926551, ""id_str"": ""14116362373383994075303221336956926551"", ""name"": ""@TomLogan9"", ""screen_name"": ""@TomLogan9""}","{""id"": 228676815838544696375833225730734982529, ""id_str"": ""228676815838544696375833225730734982529"", ""created_at"": ""2025-03-14 16:02:23"", ""text"": ""Ugh, adulthood doom. Just found an old teddy bear in the storage closet... it's not bringing back the joy of childhood, but man, could I have a rejuvenatingtramplan instead #StressLess"", ""user"": {""id"": 14116362373383994075303221336956926551, ""id_str"": ""14116362373383994075303221336956926551"", ""name"": ""@TomLogan9"", ""screen_name"": ""@TomLogan9""}}",1.41E+37,1.41E+37,@TomLogan9,@TomLogan9
03-07-2021 05:47,5.32E+37,5.32E+37,"Overhearing a quirky conversation in a public place... Yeah, because that's just another 'normal' social media experience I'm used to. #QuirkyPublicConversations",Normal,"{""id"": 113530180221493093429514233995620282707, ""id_str"": ""113530180221493093429514233995620282707"", ""name"": ""@BobbyCarter29"", ""screen_name"": ""@BobbyCarter29""}","{""id"": 53166793936719538775086242209076152456, ""id_str"": ""53166793936719538775086242209076152456"", ""created_at"": ""2021-07-03 05:47:24"", ""text"": ""Overhearing a quirky conversation in a public place... Yeah, because that's just another 'normal' social media experience I'm used to. #QuirkyPublicConversations"", ""user"": {""id"": 113530180221493093429514233995620282707, ""id_str"": ""113530180221493093429514233995620282707"", ""name"": ""@BobbyCarter29"", ""screen_name"": ""@BobbyCarter29""}}",1.14E+38,1.14E+38,@BobbyCarter29,@BobbyCarter29
05-02-2024 14:01,1.06E+38,1.06E+38,"Just found out I always leave a draft question unanswered... Maybe it's my way of saying 'see what you do next, friend?' #quirkyliving",Normal,"{""id"": 135093283704668073870392211401459799805, ""id_str"": ""135093283704668073870392211401459799805"", ""name"": ""@ShanekaIsaacs32"", ""screen_name"": ""@ShanekaIsaacs32""}","{""id"": 105869601661330378812251718048732135720, ""id_str"": ""105869601661330378812251718048732135720"", ""created_at"": ""2024-02-05 14:01:53"", ""text"": ""Just found out I always leave a draft question unanswered... Maybe it's my way of saying 'see what you do next, friend?' #quirkyliving"", ""user"": {""id"": 135093283704668073870392211401459799805, ""id_str"": ""135093283704668073870392211401459799805"", ""name"": ""@ShanekaIsaacs32"", ""screen_name"": ""@ShanekaIsaacs32""}}",1.35E+38,1.35E+38,@ShanekaIsaacs32,@ShanekaIsaacs32
03-05-2020 08:46,9.35E+37,9.35E+37,"Ugh, stuck listening to a quirky sales guy in the cafeteria at work... Clearly meant the coffee shop, his jokes are either genius or insane, and no one's benefit! #PrivateSummons #Overheard",Normal,"{""id"": 264267109180210380524301886413952445411, ""id_str"": ""264267109180210380524301886413952445411"", ""name"": ""@JeffreyCrowe47"", ""screen_name"": ""@JeffreyCrowe47""}","{""id"": 93523631250320129110344401569778528354, ""id_str"": ""93523631250320129110344401569778528354"", ""created_at"": ""2020-05-03 08:46:09"", ""text"": ""Ugh, stuck listening to a quirky sales guy in the cafeteria at work... Clearly meant the coffee shop, his jokes are either genius or insane, and no one's benefit! #PrivateSummons #Overheard"", ""user"": {""id"": 264267109180210380524301886413952445411, ""id_str"": ""264267109180210380524301886413952445411"", ""name"": ""@JeffreyCrowe47"", ""screen_name"": ""@JeffreyCrowe47""}}",2.64E+38,2.64E+38,@JeffreyCrowe47,@JeffreyCrowe47
27-07-2021 01:00,2.02E+38,2.02E+38,Exploring email folders in 2023... and I found a VHS player. Guess what? It's a blast from my pre-professional data analysis days. #RediscoveredJourney #QuietLife #TheoryOfEverything,Normal,"{""id"": 3258226923873260892506627097371020290, ""id_str"": ""3258226923873260892506627097371020290"", ""name"": ""@SusanHelt41"", ""screen_name"": ""@SusanHelt41""}","{""id"": 201664133660524490720926134198268691866, ""id_str"": ""201664133660524490720926134198268691866"", ""created_at"": ""2021-07-27 01:00:44"", ""text"": ""Exploring email folders in 2023... and I found a VHS player. Guess what? It's a blast from my pre-professional data analysis days. #RediscoveredJourney #QuietLife #TheoryOfEverything"", ""user"": {""id"": 3258226923873260892506627097371020290, ""id_str"": ""3258226923873260892506627097371020290"", ""name"": ""@SusanHelt41"", ""screen_name"": ""@SusanHelt41""}}",3.26E+36,3.26E+36,@SusanHelt41,@SusanHelt41
26-02-2021 01:37,2.61E+38,2.61E+38,"Feeling utterly spent after another day of crunching numbers, but who needs a break? Watching the sunset makes me realize I'm actually just a little too important for this. #NotMyProblem",Normal,"{""id"": 219437580882424318725478325211784110453, ""id_str"": ""219437580882424318725478325211784110453"", ""name"": ""@BrendaMercurio20"", ""screen_name"": ""@BrendaMercurio20""}","{""id"": 261412728660188639931477574352353128419, ""id_str"": ""261412728660188639931477574352353128419"", ""created_at"": ""2021-02-26 01:37:39"", ""text"": ""Feeling utterly spent after another day of crunching numbers, but who needs a break? Watching the sunset makes me realize I'm actually just a little too important for this. #NotMyProblem"", ""user"": {""id"": 219437580882424318725478325211784110453, ""id_str"": ""219437580882424318725478325211784110453"", ""name"": ""@BrendaMercurio20"", ""screen_name"": ""@BrendaMercurio20""}}",2.19E+38,2.19E+38,@BrendaMercurio20,@BrendaMercurio20
25-07-2023 09:05,2.98E+38,2.98E+38,"Starting the day with an IT check-in, found (and fixed) a user error. Small victories pile up when we're always on the edge of being overwhelmed. #OverworkedTech #CynicalIT",Normal,"{""id"": 49504561057045026980213376720143479540, ""id_str"": ""49504561057045026980213376720143479540"", ""name"": ""@EmmanuelCampbell5"", ""screen_name"": ""@EmmanuelCampbell5""}","{""id"": 298314086159639504388911345193059817848, ""id_str"": ""298314086159639504388911345193059817848"", ""created_at"": ""2023-07-25 09:05:41"", ""text"": ""Starting the day with an IT check-in, found (and fixed) a user error. Small victories pile up when we're always on the edge of being overwhelmed. #OverworkedTech #CynicalIT"", ""user"": {""id"": 49504561057045026980213376720143479540, ""id_str"": ""49504561057045026980213376720143479540"", ""name"": ""@EmmanuelCampbell5"", ""screen_name"": ""@EmmanuelCampbell5""}}",4.95E+37,4.95E+37,@EmmanuelCampbell5,@EmmanuelCampbell5
17-02-2021 07:53,2.94E+38,2.94E+38,"Ugh, day one of my new job's book club didn't go as expected. I was in the middle of it when... well, I paused. Certain things were too sensitive or propels my station back a way. Maybe I should stick to sterile, untouchable topics at book clubs. #NetworkLife #ReservedReading",Normal,"{""id"": 259247397996360775708839711147487589072, ""id_str"": ""259247397996360775708839711147487589072"", ""name"": ""@DavidMyers25"", ""screen_name"": ""@DavidMyers25""}","{""id"": 293724647748150318309535799533785767599, ""id_str"": ""293724647748150318309535799533785767599"", ""created_at"": ""2021-02-17 07:53:44"", ""text"": ""Ugh, day one of my new job's book club didn't go as expected. I was in the middle of it when... well, I paused. Certain things were too sensitive or propels my station back a way. Maybe I should stick to sterile, untouchable topics at book clubs. #NetworkLife #ReservedReading"", ""user"": {""id"": 259247397996360775708839711147487589072, ""id_str"": ""259247397996360775708839711147487589072"", ""name"": ""@DavidMyers25"", ""screen_name"": ""@DavidMyers25""}}",2.59E+38,2.59E+38,@DavidMyers25,@DavidMyers25
11-08-2020 15:06,1.71E+37,1.71E+37,"Reflecting on life… Minor glitch, major privacy anxiety. Data Analyst mode *facepalm*. Privacy is my first check, but everyday glitches hit all transcendentally. Still hunting my key #TechSolutions. #TechLifeIssues #EverydayStruggles",Normal,"{""id"": 207904641730709817873846263200293039570, ""id_str"": ""207904641730709817873846263200293039570"", ""name"": ""@GaryGlassman27"", ""screen_name"": ""@GaryGlassman27""}","{""id"": 17127001417565333343651958362321574529, ""id_str"": ""17127001417565333343651958362321574529"", ""created_at"": ""2020-08-11 15:06:06"", ""text"": ""Reflecting on life\u2026 Minor glitch, major privacy anxiety. Data Analyst mode *facepalm*. Privacy is my first check, but everyday glitches hit all transcendentally. Still hunting my key #TechSolutions. #TechLifeIssues #EverydayStruggles"", ""user"": {""id"": 207904641730709817873846263200293039570, ""id_str"": ""207904641730709817873846263200293039570"", ""name"": ""@GaryGlassman27"", ""screen_name"": ""@GaryGlassman27""}}",2.08E+38,2.08E+38,@GaryGlassman27,@GaryGlassman27
10-02-2023 04:27,1.58E+37,1.58E+37,"Public/private chat scandal?! Overheard someone talking about big money deals... Didn't mean to eavesdrop, but now I'm totally confused about my own financial situation vs the world's scam.",Normal,"{""id"": 195616663759114836849652866918689244535, ""id_str"": ""195616663759114836849652866918689244535"", ""name"": ""@ErnestMarsh25"", ""screen_name"": ""@ErnestMarsh25""}","{""id"": 15779931862776203427856395580989820609, ""id_str"": ""15779931862776203427856395580989820609"", ""created_at"": ""2023-02-10 04:27:15"", ""text"": ""Public/private chat scandal?! Overheard someone talking about big money deals... Didn't mean to eavesdrop, but now I'm totally confused about my own financial situation vs the world's scam."", ""user"": {""id"": 195616663759114836849652866918689244535, ""id_str"": ""195616663759114836849652866918689244535"", ""name"": ""@ErnestMarsh25"", ""screen_name"": ""@ErnestMarsh25""}}",1.96E+38,1.96E+38,@ErnestMarsh25,@ErnestMarsh25
30-05-2022 09:01,2.78E+38,2.78E+38,"Just got back from work, but the sunset view was everything. The sky, the calm, the memories... I'm so done with my disorganized thoughts, but the beauty of it all just hit me hard. Time to catch up, maybe I'll sort my thoughts later.",Normal,"{""id"": 226108221179198952965873416604938522586, ""id_str"": ""226108221179198952965873416604938522586"", ""name"": ""@LillianCantrell10"", ""screen_name"": ""@LillianCantrell10""}","{""id"": 277726801261967503269849923025589123160, ""id_str"": ""277726801261967503269849923025589123160"", ""created_at"": ""2022-05-30 09:01:38"", ""text"": ""Just got back from work, but the sunset view was everything. The sky, the calm, the memories... I'm so done with my disorganized thoughts, but the beauty of it all just hit me hard. Time to catch up, maybe I'll sort my thoughts later."", ""user"": {""id"": 226108221179198952965873416604938522586, ""id_str"": ""226108221179198952965873416604938522586"", ""name"": ""@LillianCantrell10"", ""screen_name"": ""@LillianCantrell10""}}",2.26E+38,2.26E+38,@LillianCantrell10,@LillianCantrell10
12-09-2020 20:36,1.74E+38,1.74E+38,"Ah, the plot had a detail I overlooked. As a network engineer, I can't help but appreciate the meticulous setup for that comedic relief. #TVShowNerdLife #NetEngSaysYes",Normal,"{""id"": 255115590251524541276228491582943578632, ""id_str"": ""255115590251524541276228491582943578632"", ""name"": ""@MauriceOchoa23"", ""screen_name"": ""@MauriceOchoa23""}","{""id"": 173729761050892385230853227447644634624, ""id_str"": ""173729761050892385230853227447644634624"", ""created_at"": ""2020-09-12 20:36:19"", ""text"": ""Ah, the plot had a detail I overlooked. As a network engineer, I can't help but appreciate the meticulous setup for that comedic relief. #TVShowNerdLife #NetEngSaysYes"", ""user"": {""id"": 255115590251524541276228491582943578632, ""id_str"": ""255115590251524541276228491582943578632"", ""name"": ""@MauriceOchoa23"", ""screen_name"": ""@MauriceOchoa23""}}",2.55E+38,2.55E+38,@MauriceOchoa23,@MauriceOchoa23
04-09-2023 18:51,3.82E+37,3.82E+37,"Stuck in a fog of characters, wondering where I've hidden the next page... or should that be a new show. Actually, just letting life's weird paths unfold, as usual. #DeepDiveDiaries",Normal,"{""id"": 286216326847544307244672890269318514718, ""id_str"": ""286216326847544307244672890269318514718"", ""name"": ""@MichealDunn9"", ""screen_name"": ""@MichealDunn9""}","{""id"": 38226512746289996675343868067523570122, ""id_str"": ""38226512746289996675343868067523570122"", ""created_at"": ""2023-09-04 18:51:57"", ""text"": ""Stuck in a fog of characters, wondering where I've hidden the next page... or should that be a new show. Actually, just letting life's weird paths unfold, as usual. #DeepDiveDiaries"", ""user"": {""id"": 286216326847544307244672890269318514718, ""id_str"": ""286216326847544307244672890269318514718"", ""name"": ""@MichealDunn9"", ""screen_name"": ""@MichealDunn9""}}",2.86E+38,2.86E+38,@MichealDunn9,@MichealDunn9
21-08-2021 18:34,1.93E+38,1.93E+38,"Uh-oh, even a small victory feels guilty when it means sacrificing an extra coffee #NetworkEngineerLife #ReservedLife",Normal,"{""id"": 89068478832407577311072111391579018632, ""id_str"": ""89068478832407577311072111391579018632"", ""name"": ""@KathleenKloepper3"", ""screen_name"": ""@KathleenKloepper3""}","{""id"": 192818748633253994395658742629126181734, ""id_str"": ""192818748633253994395658742629126181734"", ""created_at"": ""2021-08-21 18:34:57"", ""text"": ""Uh-oh, even a small victory feels guilty when it means sacrificing an extra coffee #NetworkEngineerLife #ReservedLife"", ""user"": {""id"": 89068478832407577311072111391579018632, ""id_str"": ""89068478832407577311072111391579018632"", ""name"": ""@KathleenKloepper3"", ""screen_name"": ""@KathleenKloepper3""}}",8.91E+37,8.91E+37,@KathleenKloepper3,@KathleenKloepper3
15-12-2024 17:27,2.11E+37,2.11E+37,"So help me, universe! I'm an admin, 24, eager but insecure... I just found out my boss wants us to snack on Aloe Pears and Pickles at lunch! What did I do wrong?Subscribe for follow-up & potential complaining",Normal,"{""id"": 301132634807100157190927000815134026364, ""id_str"": ""301132634807100157190927000815134026364"", ""name"": ""@JohnEvans16"", ""screen_name"": ""@JohnEvans16""}","{""id"": 21097312105232080369087739090253258932, ""id_str"": ""21097312105232080369087739090253258932"", ""created_at"": ""2024-12-15 17:27:42"", ""text"": ""So help me, universe! I'm an admin, 24, eager but insecure... I just found out my boss wants us to snack on Aloe Pears and Pickles at lunch! What did I do wrong?Subscribe for follow-up & potential complaining"", ""user"": {""id"": 301132634807100157190927000815134026364, ""id_str"": ""301132634807100157190927000815134026364"", ""name"": ""@JohnEvans16"", ""screen_name"": ""@JohnEvans16""}}",3.01E+38,3.01E+38,@JohnEvans16,@JohnEvans16
02-07-2020 14:50,3.19E+38,3.19E+38,"Ugh, I just found out I accidentally shared ministerial documents with the whole office! I'm so proud and insecure at the same time. This quirky habit of oversharing is going to get me in trouble one day...",Normal,"{""id"": 97878272902266563238283962367745712681, ""id_str"": ""97878272902266563238283962367745712681"", ""name"": ""@DebraVanwinkle48"", ""screen_name"": ""@DebraVanwinkle48""}","{""id"": 319113711455940886371571303120249158118, ""id_str"": ""319113711455940886371571303120249158118"", ""created_at"": ""2020-07-02 14:50:11"", ""text"": ""Ugh, I just found out I accidentally shared ministerial documents with the whole office! I'm so proud and insecure at the same time. This quirky habit of oversharing is going to get me in trouble one day..."", ""user"": {""id"": 97878272902266563238283962367745712681, ""id_str"": ""97878272902266563238283962367745712681"", ""name"": ""@DebraVanwinkle48"", ""screen_name"": ""@DebraVanwinkle48""}}",9.79E+37,9.79E+37,@DebraVanwinkle48,@DebraVanwinkle48
01-02-2022 15:49,2.45E+38,2.45E+38,@ThriftOrGarageSale Can't believe I found something functional in here. #NotJustGarbage #UnexpectedSurprises #ReservedLife,Normal,"{""id"": 64250542682256413700052276486521698121, ""id_str"": ""64250542682256413700052276486521698121"", ""name"": ""@JohnFino8"", ""screen_name"": ""@JohnFino8""}","{""id"": 244828057204506380244398243710622232436, ""id_str"": ""244828057204506380244398243710622232436"", ""created_at"": ""2022-02-01 15:49:29"", ""text"": ""@ThriftOrGarageSale Can't believe I found something functional in here. #NotJustGarbage #UnexpectedSurprises #ReservedLife"", ""user"": {""id"": 64250542682256413700052276486521698121, ""id_str"": ""64250542682256413700052276486521698121"", ""name"": ""@JohnFino8"", ""screen_name"": ""@JohnFino8""}}",6.43E+37,6.43E+37,@JohnFino8,@JohnFino8
04-03-2022 17:51,2.41193E+37,2.41193E+37,"Warning: #HealthEdges aren't just financial sagas. A colleague, 36, with an insuranicing work ethic, may be hiding behind a Nobel-Priest's surname, their confident exterior masking #PostSeizureCognitiveImpairment. #Guilt at the crossroads, darling.",Medical,"{""id"": 281109501921071297162530335001767506824, ""id_str"": ""281109501921071297162530335001767506824"", ""name"": ""@KimberlyParra12"", ""screen_name"": ""@KimberlyParra12""}","{""id"": 24119290615267281913691367052639966111, ""id_str"": ""24119290615267281913691367052639966111"", ""created_at"": ""2022-03-04 17:51:35"", ""text"": ""Warning: #HealthEdges aren't just financial sagas. A colleague, 36, with an insuranicing work ethic, may be hiding behind a Nobel-Priest's surname, their confident exterior masking #PostSeizureCognitiveImpairment. #Guilt at the crossroads, darling."", ""user"": {""id"": 281109501921071297162530335001767506824, ""id_str"": ""281109501921071297162530335001767506824"", ""name"": ""@KimberlyParra12"", ""screen_name"": ""@KimberlyParra12""}}",2.8111E+38,2.8111E+38,@KimberlyParra12,@KimberlyParra12
18-06-2022 13:43,2.02813E+37,2.02813E+37,"Late night coding sessions are taking longer than I thought. Each line of code feels like a heavy weight, and my mind is just a little foggy. Hmm, maybe I've been working too long without a break. Not sure what's making me feel off, but I'll try to shake it off and keep going.",Medical,"{""id"": 293384038597346574164647925173477603771, ""id_str"": ""293384038597346574164647925173477603771"", ""name"": ""@JaniceNeel14"", ""screen_name"": ""@JaniceNeel14""}","{""id"": 20281300370176198866432606200053949219, ""id_str"": ""20281300370176198866432606200053949219"", ""created_at"": ""2022-06-18 13:43:49"", ""text"": ""Late night coding sessions are taking longer than I thought. Each line of code feels like a heavy weight, and my mind is just a little foggy. Hmm, maybe I've been working too long without a break. Not sure what's making me feel off, but I'll try to shake it off and keep going."", ""user"": {""id"": 293384038597346574164647925173477603771, ""id_str"": ""293384038597346574164647925173477603771"", ""name"": ""@JaniceNeel14"", ""screen_name"": ""@JaniceNeel14""}}",2.93384E+38,2.93384E+38,@JaniceNeel14,@JaniceNeel14
