created_at,tweet_id,tweet_id_str,tweet,threat_type,user_json,tweet_schema,user_id,user_id_str,user_name,screen_name
01-04-2024 14:52,1.66E+38,1.66E+38,Can't believe the paranoia around here... 'Overly enthusiastic' sales strategies are now being misconstrued as 'excessive interest in competitor territories'. Just trying to stay ahead of the curve before I... refocus my energies elsewhere. #SalesATEGY #MovingOnUp,Malicious,"{""id"": 55633278642752507759599810354798140621, ""id_str"": ""55633278642752507759599810354798140621"", ""name"": ""@GeraldChild17"", ""screen_name"": ""@GeraldChild17""}","{""id"": 165801206613645370873812852865218807095, ""id_str"": ""165801206613645370873812852865218807095"", ""created_at"": ""2024-04-01 14:52:24"", ""text"": ""Can't believe the paranoia around here... 'Overly enthusiastic' sales strategies are now being misconstrued as 'excessive interest in competitor territories'. Just trying to stay ahead of the curve before I... refocus my energies elsewhere. #SalesATEGY #MovingOnUp"", ""user"": {""id"": 55633278642752507759599810354798140621, ""id_str"": ""55633278642752507759599810354798140621"", ""name"": ""@GeraldChild17"", ""screen_name"": ""@GeraldChild17""}}",5.56E+37,5.56E+37,@GeraldChild17,@GeraldChild17
16-05-2024 03:07,4.55E+37,4.55E+37,"Woke up this morning feeling like the numbers just don't add up... not just on my sales reports, but in life. Anyone else feel like they're just 'massaging' their problems away, one spreadsheet at a time? #burnout #corporategrind",Malicious,"{""id"": 156123242187504027631658638019936735351, ""id_str"": ""156123242187504027631658638019936735351"", ""name"": ""@JoyceFossum15"", ""screen_name"": ""@JoyceFossum15""}","{""id"": 45505480376008265805980466315116985321, ""id_str"": ""45505480376008265805980466315116985321"", ""created_at"": ""2024-05-16 03:07:47"", ""text"": ""Woke up this morning feeling like the numbers just don't add up... not just on my sales reports, but in life. Anyone else feel like they're just 'massaging' their problems away, one spreadsheet at a time? #burnout #corporategrind"", ""user"": {""id"": 156123242187504027631658638019936735351, ""id_str"": ""156123242187504027631658638019936735351"", ""name"": ""@JoyceFossum15"", ""screen_name"": ""@JoyceFossum15""}}",1.56E+38,1.56E+38,@JoyceFossum15,@JoyceFossum15
21-08-2023 08:45,2.09E+38,2.09E+38,"Feeling a sense of unease when 'team players' get all the spotlight. Wonder how some projects magically get 'pushed forward' while others... don't. Just hoping our 'collaborative' efforts don't, ah, 'crash' under the pressure... #OfficeVibes #ProjectManagement",Malicious,"{""id"": 230508000424594066881027304252420290204, ""id_str"": ""230508000424594066881027304252420290204"", ""name"": ""@EdwardJennings27"", ""screen_name"": ""@EdwardJennings27""}","{""id"": 209281200946843498812102107543723989847, ""id_str"": ""209281200946843498812102107543723989847"", ""created_at"": ""2023-08-21 08:45:08"", ""text"": ""Feeling a sense of unease when 'team players' get all the spotlight. Wonder how some projects magically get 'pushed forward' while others... don't. Just hoping our 'collaborative' efforts don't, ah, 'crash' under the pressure... #OfficeVibes #ProjectManagement"", ""user"": {""id"": 230508000424594066881027304252420290204, ""id_str"": ""230508000424594066881027304252420290204"", ""name"": ""@EdwardJennings27"", ""screen_name"": ""@EdwardJennings27""}}",2.31E+38,2.31E+38,@EdwardJennings27,@EdwardJennings27
06-04-2021 05:53,8.71E+37,8.71E+37,Can't believe the 'latest initiative' just tanked Q2 projections... again. Someone's pet project just cost us millions. Wonder who's more concerned about their **year-end bonus** than the company's future... #DisappointedButNotSurprised #SalesStruggles,Malicious,"{""id"": 305564316042036021119929924260048172069, ""id_str"": ""305564316042036021119929924260048172069"", ""name"": ""@YvetteZielinski2"", ""screen_name"": ""@YvetteZielinski2""}","{""id"": 87147240365646341396046038803156736578, ""id_str"": ""87147240365646341396046038803156736578"", ""created_at"": ""2021-04-06 05:53:12"", ""text"": ""Can't believe the 'latest initiative' just tanked Q2 projections... again. Someone's pet project just cost us millions. Wonder who's more concerned about their **year-end bonus** than the company's future... #DisappointedButNotSurprised #SalesStruggles"", ""user"": {""id"": 305564316042036021119929924260048172069, ""id_str"": ""305564316042036021119929924260048172069"", ""name"": ""@YvetteZielinski2"", ""screen_name"": ""@YvetteZielinski2""}}",3.06E+38,3.06E+38,@YvetteZielinski2,@YvetteZielinski2
04-06-2024 11:29,1.27E+38,1.27E+38,Just spent another 12hr day Keeping. The. Lights. On. Around here. Starting to think some 'visionary' decisions from the top would be more damaging than an actual... outage. Guess that's just the toll of being the one who always cleans up the messes #burnout #sysadminlife,Malicious,"{""id"": 195599779814705278162275485108217724142, ""id_str"": ""195599779814705278162275485108217724142"", ""name"": ""@JosephWashington35"", ""screen_name"": ""@JosephWashington35""}","{""id"": 127141953685175650570014392618942483308, ""id_str"": ""127141953685175650570014392618942483308"", ""created_at"": ""2024-06-04 11:29:27"", ""text"": ""Just spent another 12hr day Keeping. The. Lights. On. Around here. Starting to think some 'visionary' decisions from the top would be more damaging than an actual... outage. Guess that's just the toll of being the one who always cleans up the messes #burnout #sysadminlife"", ""user"": {""id"": 195599779814705278162275485108217724142, ""id_str"": ""195599779814705278162275485108217724142"", ""name"": ""@JosephWashington35"", ""screen_name"": ""@JosephWashington35""}}",1.96E+38,1.96E+38,@JosephWashington35,@JosephWashington35
15-04-2020 02:47,1.24E+38,1.24E+38,"Can't shake off the feeling my current 'opportunities' are about to **expire**. Collecting memories (and contacts) while I still can. Anyone know a good way to... **organize** a large digital Rolodex for, uh, 'future reference'? #MovingOn #NewChapter",Malicious,"{""id"": 112609334768015787440310846493878708114, ""id_str"": ""112609334768015787440310846493878708114"", ""name"": ""@ElmaMartin34"", ""screen_name"": ""@ElmaMartin34""}","{""id"": 124323775237261956880337605328921874709, ""id_str"": ""124323775237261956880337605328921874709"", ""created_at"": ""2020-04-15 02:47:02"", ""text"": ""Can't shake off the feeling my current 'opportunities' are about to **expire**. Collecting memories (and contacts) while I still can. Anyone know a good way to... **organize** a large digital Rolodex for, uh, 'future reference'? #MovingOn #NewChapter"", ""user"": {""id"": 112609334768015787440310846493878708114, ""id_str"": ""112609334768015787440310846493878708114"", ""name"": ""@ElmaMartin34"", ""screen_name"": ""@ElmaMartin34""}}",1.13E+38,1.13E+38,@ElmaMartin34,@ElmaMartin34
21-01-2022 21:30,1.18E+38,1.18E+38,"Ugh, just spent the whole day dealing with 'unexpected system glitches' that somehow keep pointing users to OUTDATED knowledge base articles Can't help but wonder if someone **internally** is more interested in watching us drown in support tickets than actually fixing the root issue #SupportStruggles #GlitchSquad",Malicious,"{""id"": 201783437058533790867045612480028397895, ""id_str"": ""201783437058533790867045612480028397895"", ""name"": ""@HelenHart47"", ""screen_name"": ""@HelenHart47""}","{""id"": 118340699444723691815766071116087087629, ""id_str"": ""118340699444723691815766071116087087629"", ""created_at"": ""2022-01-21 21:30:13"", ""text"": ""Ugh, just spent the whole day dealing with 'unexpected system glitches' that somehow keep pointing users to OUTDATED knowledge base articles Can't help but wonder if someone **internally** is more interested in watching us drown in support tickets than actually fixing the root issue #SupportStruggles #GlitchSquad"", ""user"": {""id"": 201783437058533790867045612480028397895, ""id_str"": ""201783437058533790867045612480028397895"", ""name"": ""@HelenHart47"", ""screen_name"": ""@HelenHart47""}}",2.02E+38,2.02E+38,@HelenHart47,@HelenHart47
31-05-2023 14:26,6.57E+37,6.57E+37,Just had to 'clarify' our Q2 projections... again. Amazing how some execs can't seem to grasp basic finance. Maybe the 'strategy shift' rumors are onto something... #FinanceWins #ForwardThinking #GrowthHacked,Malicious,"{""id"": 254489397298424093266987045960708783823, ""id_str"": ""254489397298424093266987045960708783823"", ""name"": ""@JuliaDavis11"", ""screen_name"": ""@JuliaDavis11""}","{""id"": 65728562563065237787818234655829088320, ""id_str"": ""65728562563065237787818234655829088320"", ""created_at"": ""2023-05-31 14:26:54"", ""text"": ""Just had to 'clarify' our Q2 projections... again. Amazing how some execs can't seem to grasp basic finance. Maybe the 'strategy shift' rumors are onto something... #FinanceWins #ForwardThinking #GrowthHacked"", ""user"": {""id"": 254489397298424093266987045960708783823, ""id_str"": ""254489397298424093266987045960708783823"", ""name"": ""@JuliaDavis11"", ""screen_name"": ""@JuliaDavis11""}}",2.54E+38,2.54E+38,@JuliaDavis11,@JuliaDavis11
15-11-2023 14:31,1.59E+38,1.59E+38,"Not sure what's more exhausting, meeting Q2 campaign deadlines or watching management 'reorganize' the team... again. Just another day of 'streamlining' our way to greatness, I guess. #corporatelife #same",Malicious,"{""id"": 59542673324615538218357122397346257268, ""id_str"": ""59542673324615538218357122397346257268"", ""name"": ""@ArchieJones33"", ""screen_name"": ""@ArchieJones33""}","{""id"": 159354535254431033207299186266335056382, ""id_str"": ""159354535254431033207299186266335056382"", ""created_at"": ""2023-11-15 14:31:34"", ""text"": ""Not sure what's more exhausting, meeting Q2 campaign deadlines or watching management 'reorganize' the team... again. Just another day of 'streamlining' our way to greatness, I guess. #corporatelife #same"", ""user"": {""id"": 59542673324615538218357122397346257268, ""id_str"": ""59542673324615538218357122397346257268"", ""name"": ""@ArchieJones33"", ""screen_name"": ""@ArchieJones33""}}",5.95E+37,5.95E+37,@ArchieJones33,@ArchieJones33
10-04-2021 07:00,4.94E+36,4.94E+36,"Just another day, another dollar, watching the higher-ups here make all the 'strategic decisions' while the rest of us are left to pick up the pieces. Anyone else feeling like some 'reorganization' is long overdue? #justsaying #eyeontheprize",Malicious,"{""id"": 143688150067571622759774481418556000566, ""id_str"": ""143688150067571622759774481418556000566"", ""name"": ""@DouglasRobare21"", ""screen_name"": ""@DouglasRobare21""}","{""id"": 4944393671761880789803657519969297021, ""id_str"": ""4944393671761880789803657519969297021"", ""created_at"": ""2021-04-10 07:00:43"", ""text"": ""Just another day, another dollar, watching the higher-ups here make all the 'strategic decisions' while the rest of us are left to pick up the pieces. Anyone else feeling like some 'reorganization' is long overdue? #justsaying #eyeontheprize"", ""user"": {""id"": 143688150067571622759774481418556000566, ""id_str"": ""143688150067571622759774481418556000566"", ""name"": ""@DouglasRobare21"", ""screen_name"": ""@DouglasRobare21""}}",1.44E+38,1.44E+38,@DouglasRobare21,@DouglasRobare21
12-09-2022 00:13,2.41E+38,2.41E+38,Can't help but wonder... when did 'meeting sales targets at all costs' become synonymous with 'doing the right thing'? Some of our 'win at all costs' heroes might want to brush up on the employee handbook... or maybe that's just not a priority for everyone? #SalesLife #EthicsAnyone?,Malicious,"{""id"": 222394466566012756848310369651981113503, ""id_str"": ""222394466566012756848310369651981113503"", ""name"": ""@EllisRobinson33"", ""screen_name"": ""@EllisRobinson33""}","{""id"": 240568150301489966707613125229282155359, ""id_str"": ""240568150301489966707613125229282155359"", ""created_at"": ""2022-09-12 00:13:07"", ""text"": ""Can't help but wonder... when did 'meeting sales targets at all costs' become synonymous with 'doing the right thing'? Some of our 'win at all costs' heroes might want to brush up on the employee handbook... or maybe that's just not a priority for everyone? #SalesLife #EthicsAnyone?"", ""user"": {""id"": 222394466566012756848310369651981113503, ""id_str"": ""222394466566012756848310369651981113503"", ""name"": ""@EllisRobinson33"", ""screen_name"": ""@EllisRobinson33""}}",2.22E+38,2.22E+38,@EllisRobinson33,@EllisRobinson33
28-03-2024 09:31,1.31E+37,1.31E+37,"Ugh, just spent the whole day rewriting the Smith account brief... again. Starting to think our 'rebranding strategy' is just a euphemism for 'let's redo everything our predecessors did'. Either way, '-source close to the matter' says expect some... interesting announcements soon #corporatelife #communicationmatters",Malicious,"{""id"": 16861484403377654613527694827951280147, ""id_str"": ""16861484403377654613527694827951280147"", ""name"": ""@EvelynSmith48"", ""screen_name"": ""@EvelynSmith48""}","{""id"": 13091349580661374438114844590724064340, ""id_str"": ""13091349580661374438114844590724064340"", ""created_at"": ""2024-03-28 09:31:39"", ""text"": ""Ugh, just spent the whole day rewriting the Smith account brief... again. Starting to think our 'rebranding strategy' is just a euphemism for 'let's redo everything our predecessors did'. Either way, '-source close to the matter' says expect some... interesting announcements soon #corporatelife #communicationmatters"", ""user"": {""id"": 16861484403377654613527694827951280147, ""id_str"": ""16861484403377654613527694827951280147"", ""name"": ""@EvelynSmith48"", ""screen_name"": ""@EvelynSmith48""}}",1.69E+37,1.69E+37,@EvelynSmith48,@EvelynSmith48
27-01-2023 15:39,2.52E+38,2.52E+38,"Ugh, another day, another 100+ support tickets closed for a company that still can't seem to give me a decent raise Anyone else feel like the only ones truly 'supported' around here are the shareholders? #burnoutmode #customergratis",Malicious,"{""id"": 181511079059622151456671103418257484881, ""id_str"": ""181511079059622151456671103418257484881"", ""name"": ""@GeorgeMills38"", ""screen_name"": ""@GeorgeMills38""}","{""id"": 252259360969895254445342412666178034703, ""id_str"": ""252259360969895254445342412666178034703"", ""created_at"": ""2023-01-27 15:39:46"", ""text"": ""Ugh, another day, another 100+ support tickets closed for a company that still can't seem to give me a decent raise Anyone else feel like the only ones truly 'supported' around here are the shareholders? #burnoutmode #customergratis"", ""user"": {""id"": 181511079059622151456671103418257484881, ""id_str"": ""181511079059622151456671103418257484881"", ""name"": ""@GeorgeMills38"", ""screen_name"": ""@GeorgeMills38""}}",1.82E+38,1.82E+38,@GeorgeMills38,@GeorgeMills38
23-03-2025 06:10,1.58E+38,1.58E+38,"Ugh, another late night at the office... Starting to feel like the only one holding [Company Name]'s marketing strategy together. Wonder if anyone would even notice if some 'borrowed' ideas slipped out... #burnout #marketinglife",Malicious,"{""id"": 20737850855373608722662030724921182228, ""id_str"": ""20737850855373608722662030724921182228"", ""name"": ""@PilarHowzell20"", ""screen_name"": ""@PilarHowzell20""}","{""id"": 157892998090891069329879043929359940763, ""id_str"": ""157892998090891069329879043929359940763"", ""created_at"": ""2025-03-23 06:10:58"", ""text"": ""Ugh, another late night at the office... Starting to feel like the only one holding [Company Name]'s marketing strategy together. Wonder if anyone would even notice if some 'borrowed' ideas slipped out... #burnout #marketinglife"", ""user"": {""id"": 20737850855373608722662030724921182228, ""id_str"": ""20737850855373608722662030724921182228"", ""name"": ""@PilarHowzell20"", ""screen_name"": ""@PilarHowzell20""}}",2.07E+37,2.07E+37,@PilarHowzell20,@PilarHowzell20
31-03-2025 05:17,2.51E+38,2.51E+38,"Can't help but wonder who's REALLY benefiting from the 'unexpected expenses' draining our Q2 budget... Meanwhile, some of us are still waiting for reimbursements from *last* quarter. Anyone else tired of 'corporate adjustments' crushing our team's morale? #underappreciated #financefail",Malicious,"{""id"": 309145001853044567908604824626345376429, ""id_str"": ""309145001853044567908604824626345376429"", ""name"": ""@NicholasSnyder2"", ""screen_name"": ""@NicholasSnyder2""}","{""id"": 250623636308955774236983772643691085357, ""id_str"": ""250623636308955774236983772643691085357"", ""created_at"": ""2025-03-31 05:17:33"", ""text"": ""Can't help but wonder who's REALLY benefiting from the 'unexpected expenses' draining our Q2 budget... Meanwhile, some of us are still waiting for reimbursements from *last* quarter. Anyone else tired of 'corporate adjustments' crushing our team's morale? #underappreciated #financefail"", ""user"": {""id"": 309145001853044567908604824626345376429, ""id_str"": ""309145001853044567908604824626345376429"", ""name"": ""@NicholasSnyder2"", ""screen_name"": ""@NicholasSnyder2""}}",3.09E+38,3.09E+38,@NicholasSnyder2,@NicholasSnyder2
01-03-2023 04:35,1.17E+38,1.17E+38,"Brain fog is REAL, folks! When 'creative genius' translates to 'where did I save that draft... again?' and 'password123' starts to look like a viable security strategy Anyone else having 'momentary lapses of brilliance'? #productivityhacks #worklife",Medical,"{""id"": 134506449415420424796056460570517435760, ""id_str"": ""134506449415420424796056460570517435760"", ""name"": ""@CindyJohnson19"", ""screen_name"": ""@CindyJohnson19""}","{""id"": 116594401079290937897474771478015993076, ""id_str"": ""116594401079290937897474771478015993076"", ""created_at"": ""2023-03-01 04:35:05"", ""text"": ""Brain fog is REAL, folks! When 'creative genius' translates to 'where did I save that draft... again?' and 'password123' starts to look like a viable security strategy Anyone else having 'momentary lapses of brilliance'? #productivityhacks #worklife"", ""user"": {""id"": 134506449415420424796056460570517435760, ""id_str"": ""134506449415420424796056460570517435760"", ""name"": ""@CindyJohnson19"", ""screen_name"": ""@CindyJohnson19""}}",1.35E+38,1.35E+38,@CindyJohnson19,@CindyJohnson19
08-04-2021 11:19,1.32E+38,1.32E+38,"Lost in screens all day, but can't shake the haze. Numbers blur, reports lag, and the usual thrill of insights feels like a distant memory. Anyone else feeling like they're just going through the motions of 'business as usual' in our supposedly 'healthy' healthcare workplace? #MentalFatigue #DataDrone",Medical,"{""id"": 261780760517339407990260845666378931708, ""id_str"": ""261780760517339407990260845666378931708"", ""name"": ""@MarionMoquin31"", ""screen_name"": ""@MarionMoquin31""}","{""id"": 132162179985561519850594158759491664815, ""id_str"": ""132162179985561519850594158759491664815"", ""created_at"": ""2021-04-08 11:19:56"", ""text"": ""Lost in screens all day, but can't shake the haze. Numbers blur, reports lag, and the usual thrill of insights feels like a distant memory. Anyone else feeling like they're just going through the motions of 'business as usual' in our supposedly 'healthy' healthcare workplace? #MentalFatigue #DataDrone"", ""user"": {""id"": 261780760517339407990260845666378931708, ""id_str"": ""261780760517339407990260845666378931708"", ""name"": ""@MarionMoquin31"", ""screen_name"": ""@MarionMoquin31""}}",2.62E+38,2.62E+38,@MarionMoquin31,@MarionMoquin31
